Unnamed: 0,baseMean,log2FoldChange,pvalue,padj
LINC00636,1.2775286793679774,2.448154617667188,4.653261859641322e-36,3.13902747403774e-35
SH2D2A,138.29783658515552,-1.6700119927299504,5.072024450053879e-36,3.4138187071180344e-35
C3orf52,547.8734595604564,-1.578487980984141,5.5447660170330534e-36,3.723625801259024e-35
HTR4,1.5070854766824182,2.138061031848557,6.031632191798935e-36,4.047554526912494e-35
CALHM1,9.789242438678404,-2.8464294280797886,7.555056241840721e-36,5.062282643898052e-35
FLRT2,629.0304144696674,1.613187928089706,7.992027778357306e-36,5.347089726131377e-35
COL12A1,20083.862223347875,-1.5440043985195953,8.23500142593403e-36,5.507598419193446e-35
SYCE3,29.76582505276247,-1.9227374521270195,8.39026247873504e-36,5.609346867303334e-35
SMC1B,64.41412600175134,-2.46780675903728,9.219752347038146e-36,6.157024045971437e-35
ZNF703,6603.5736442468415,-1.7825434159577345,9.607641660350739e-36,6.413672691716282e-35
CPLX2,74.83315464295056,-6.434299290561614,1.0661027025253792e-35,7.106295280132024e-35
TLE6,155.38352637698557,-1.5919796299089188,1.1259261834441762e-35,7.496704799896954e-35
TRH,245.9041896112924,-3.9942837745939377,1.1401304917377412e-35,7.585651295417883e-35
CDH7,57.40695999049424,-3.588725251446409,1.294819039314462e-35,8.595720622071293e-35
KCNK1,984.649500260158,-1.927400811769852,1.3678641033147528e-35,9.067215910557788e-35
ASIC3,70.016168353708,-1.6436158256861704,1.5841975554617354e-35,1.0481873501181923e-34
BOC,1201.3604197247785,1.5201933845315712,1.9301951653601445e-35,1.271491264582321e-34
PSCA,319.1841577420076,-2.8320670246162334,1.9554110899978128e-35,1.2876292329879174e-34
ADRB3,3.868046985948524,2.814419586589541,2.155953158257591e-35,1.4160477112655274e-34
ENO2,1572.1400261735814,-1.5126462691346054,2.3217501561482043e-35,1.5232718391928107e-34
DBX2,10.903815818717376,2.0022041167765097,2.4956472879678813e-35,1.6361671514539882e-34
ADAMTS20,7.844607733109578,-4.764482593951599,2.7032435502677735e-35,1.770328549854194e-34
ALDH1A3,1314.8119685505642,1.713371027268654,2.7056751370332843e-35,1.7712745223978567e-34
TRIM72,43.021172606358405,-2.901745007185001,2.731140455722418e-35,1.7872933748170338e-34
DMP1,5.705520283135142,-3.618011348649652,2.853732068765168e-35,1.8647985521457446e-34
HOXA-AS3,208.0286200385005,1.840079677726678,3.033642205211305e-35,1.9809197864014433e-34
HAND2-AS1,56.19629221415409,1.5527496911638805,3.4788807344207334e-35,2.268351595147007e-34
TLL2,38.006801081481065,-1.7294843706410232,3.8564417641065713e-35,2.5106612203180754e-34
NGFR,624.5903466861386,1.99636916448034,3.9085413159973294e-35,2.5411183106614523e-34
LGALS9B,49.00787174819481,-1.99161900475014,4.24414757492925e-35,2.7553178033477023e-34
GABRA3,30.48657100309684,-4.854624292997403,4.4448372919891216e-35,2.8835198975940994e-34
RGS8,11.694145963000487,-2.2525187179925275,4.4943299120927687e-35,2.9145737601226107e-34
TUBA3C,11.465655610962065,-3.889846782703789,5.387273576284325e-35,3.491124487282267e-34
COL2A1,2056.082446002936,-3.734393231193619,5.665851275641678e-35,3.669001634432128e-34
TEKT5,19.480612815049493,-1.772896093181186,5.739483184272801e-35,3.7153422171208924e-34
CCDC154,61.526643357944224,-1.813658362415424,6.302495363527594e-35,4.075386551464475e-34
FUT2,318.6616561053123,-1.6377388943040811,6.391914814425166e-35,4.1317189996413965e-34
FRMPD3,148.7378880793043,-1.992696778042484,8.23105439496488e-35,5.3109687185634615e-34
MS4A8,54.37163742899174,-3.559691665316384,1.012491872112313e-34,6.5188927711458e-34
SUSD3,1808.9349876656352,-2.0782510448581704,1.0567880365992823e-34,6.7992128105907225e-34
CYP1A1,24.25012173067788,3.690302688953939,1.1221958494176519e-34,7.217448860914102e-34
LRRN2,1039.1006332994923,-1.5314357870194584,1.3079107054204364e-34,8.390829352186027e-34
LINC00906,0.8052200994226999,3.014715083737274,1.4160704829092483e-34,9.071748927284381e-34
HYAL1,110.571213057688,1.5777496872884251,1.4954812914337931e-34,9.577057920588146e-34
FGF5,7.379924660587428,-3.110099187063254,2.035578356197814e-34,1.2971029127703684e-33
MUC5AC,41.19616067861628,-4.30450725772087,2.1352758429750383e-34,1.3596660655196625e-33
PPEF1,103.23975595425756,-1.6657727347257691,2.18462614288466e-34,1.3901039541816432e-33
ELFN1-AS1,18.47285331728705,-3.7618900679425056,2.3627134392479875e-34,1.5023575462036104e-33
ATP2A3,3238.42433771302,-1.5706320866775183,2.517689204695452e-34,1.5992005341258474e-33
GJA3,11.38846859002871,-2.267995764313808,2.6059520293169203e-34,1.654678103823879e-33
GPR42,5.52521036984633,1.916865235499598,2.900144725632e-34,1.838226667493487e-33
GATA5,37.539045154971966,-4.256448673086044,3.0315996169568303e-34,1.9208694748119124e-33
DOK7,303.79930200062387,-2.3574230019229856,3.187927159989596e-34,2.017783596432216e-33
OTC,1.3592378140166237,3.316047834041444,3.545182363173525e-34,2.2391676284683466e-33
GGH,1060.450359438287,-1.545011965757919,3.6807939932789164e-34,2.321552457483194e-33
HOXA7,222.2906989286365,1.8628246376504265,3.762513852295288e-34,2.3722610177648148e-33
PCAT7,27.11574407937568,-2.0259557868110223,3.988213631097953e-34,2.507515956426828e-33
ARSI,162.2708267888863,-1.5441683926274017,4.275056048842763e-34,2.6869213919591784e-33
LINC01267,1.4207224962194125,2.10978705588679,4.302586948405635e-34,2.703278018283989e-33
GPC2,91.67999494736095,-1.9883618598640391,4.429095001898284e-34,2.781787914387918e-33
GALR1,3.071262855512614,2.766182385991286,5.3496446983287954e-34,3.340084358622544e-33
GRIN2B,28.60815402918792,2.667951346405391,5.4266968571201215e-34,3.387013857536121e-33
A2ML1,364.9910658626853,-3.3448935963333897,5.657344546607818e-34,3.5272894560226084e-33
FLNC,567.5924583073282,1.5731731782685456,5.881023729165347e-34,3.66420450681052e-33
NRG1,252.447962898445,2.150358736222897,6.215017789551692e-34,3.868271911748719e-33
ACKR1,1074.5824811245332,2.3581975272045645,6.301584988675804e-34,3.920791991567219e-33
LCN6,14.238238029290056,2.253767586259792,6.822573795308132e-34,4.239067319356272e-33
MAST1,62.82523206482044,-2.0749917981554606,7.1873140623429015e-34,4.461057195941924e-33
CASC16,17.034744212890825,-3.6113805685674567,7.821404212689828e-34,4.851271247580583e-33
MAGEA6,109.01627063159133,-8.483083902506175,8.445128255569766e-34,5.2327134467522056e-33
RNASE7,17.963128265632392,2.5454564183207147,9.175652129149425e-34,5.675556766820313e-33
TMPRSS6,275.7978600657566,-2.5415419869009903,1.0367559017874309e-33,6.408387151799402e-33
TRABD2B,228.76081063222043,1.7652284575477246,1.2898353301882304e-33,7.961749282730515e-33
KCNK9,7.673350814876773,-2.586921908592359,1.3023521742302579e-33,8.036247391467587e-33
SCG2,104.20669392108748,-1.870355490600268,1.9313241907964826e-33,1.1844046917174326e-32
MAFA,5.679159807397007,-3.314654342516944,1.935390961102848e-33,1.18649318093712e-32
MT1X,1300.1202608862768,1.6355343237967517,1.9617070787381522e-33,1.2022155676529168e-32
SCN2A,108.96852763865373,2.226409763914836,2.04957562733195e-33,1.25477942875621e-32
CACNA1H,1297.2578334100426,-2.270425448376678,2.052017037145741e-33,1.2558456246433554e-32
PLEKHH2,381.6692870170968,1.5773788852266917,2.0548222587751568e-33,1.2571336723989574e-32
UNC5A,267.0248037539933,-2.2945943842877083,2.068167676654464e-33,1.2644361427559693e-32
LMX1A,11.326359952435674,2.3850825985720623,2.073402014069884e-33,1.26720455519312e-32
ADGRG3,24.055265756528907,1.8634543026182289,2.092399617993381e-33,1.278379936849616e-32
MRPS30,4315.323048216989,-1.6413799426875426,2.165126993210048e-33,1.3219135340646854e-32
MMP12,227.6840797343991,-2.805923646814456,2.40136399244869e-33,1.4641547903669484e-32
AADAC,29.05970396389281,3.72110979234081,2.569282193759482e-33,1.565473673508324e-32
CBS,485.8348126405975,-1.9626539984978093,2.6822990592868015e-33,1.6332261391191842e-32
ADAMTS9-AS1,61.84503316788077,1.97509680639742,3.149853913435916e-33,1.9127234728492072e-32
PSD2,24.07702221144923,1.859049483447544,3.1688984584753566e-33,1.9229866059817988e-32
CSF3,14.954939849554725,3.706066657128712,3.8137936549397765e-33,2.3065289297013598e-32
HHATL,6.367906605488489,2.955705476713849,3.9406738190579683e-33,2.3816588416697943e-32
MSMB,225.36629331978065,-3.02940424204346,4.2576899919483976e-33,2.570659125690513e-32
IGFBPL1,15.558071458211083,-2.511871518819148,5.427377746999024e-33,3.266986457301258e-32
ALX4,133.79320911507946,2.3398246165947163,5.570352071152237e-33,3.3508011252013324e-32
RGN,85.00381170006104,1.976618858196972,9.30924833447469e-33,5.557057621883361e-32
ERBB2,27998.99232791048,-1.9136959342791708,1.0481580515869383e-32,6.248554178629907e-32
LGALS9C,31.270936683582065,-2.0918195499787853,1.2787002124825389e-32,7.605235867678715e-32
LINC01028,3.1405644060409217,4.1297817813928,1.3141803265325948e-32,7.81366858161063e-32
RNF186,11.74161966785295,3.1617787876338053,1.4617184921675288e-32,8.673636449554941e-32
CADM3,220.8367927840193,2.2535696747369016,1.4817087753560962e-32,8.789349509087534e-32
KCNH2,177.3925617696289,-2.307237839412556,1.5237212400907868e-32,9.032591322163554e-32
CCL20,41.45236642339366,-2.3937479925029708,1.6179610008439858e-32,9.578585351086927e-32
LRRN3,119.13308196706431,2.0277096713691978,1.6324141550811544e-32,9.660962928356278e-32
HSPB1,17069.573209499027,-1.5158166521104248,1.914908275564701e-32,1.131043913651514e-31
SFRP1,8440.855948705994,2.584946271659857,1.9211367277792126e-32,1.134349372927614e-31
PLCZ1,3.260092217068046,2.9270763440513967,1.9564114529238843e-32,1.1540383665767976e-31
XKR7,21.68833888248808,-3.974256121885916,1.979779833271671e-32,1.1674390183446226e-31
NUPR2,132.63706002622203,-1.9699076128739168,2.034064593602695e-32,1.1986619069821598e-31
STMND1,332.86099066241314,-2.391027200142432,2.3320449316487806e-32,1.3711079375329527e-31
MET,1109.331849749356,1.6262469141964562,2.3879108104856395e-32,1.403493992248749e-31
NFIB,4757.265337463416,1.5368591675897043,2.4948446322958265e-32,1.4658641808093096e-31
EGLN3,1555.207146844671,-1.6139586305378255,2.7121601180132233e-32,1.5899052975377092e-31
SAA4,50.58987979773599,2.4711089162459965,2.7279191962003187e-32,1.5986212298046547e-31
LCN12,86.45727268832506,-2.0180474082182327,2.7990600730963596e-32,1.638705838552727e-31
PANX2,185.6458729615848,-1.742369688808146,3.3341394070996344e-32,1.9462523591735802e-31
PRRT2,273.8072940689528,-1.5552601410980476,3.3650890028019584e-32,1.9636799045944167e-31
CYP11A1,39.69382808575909,1.5676187505257555,3.5748319509233486e-32,2.084041082760513e-31
SYN1,101.1355384334084,-1.976563322589172,3.879886975551965e-32,2.258212516681948e-31
CRISP3,615.6602490833003,-3.6352149378313423,4.579521837185001e-32,2.6559450499821486e-31
LDHD,275.8054889712647,1.6504697802204062,4.6427374874891555e-32,2.68999940185681e-31
PYY,33.067773197277546,-2.980312823617949,5.025177431721479e-32,2.9087672204777487e-31
DNAJC12,1456.9766664371016,-2.0453187585622064,5.388052993793509e-32,3.117807898117727e-31
GABBR2,62.681987344665984,-2.908107401421697,5.977181617176654e-32,3.45425271944019e-31
TCF21,3.048842340686041,2.2749525170596168,6.204036888158716e-32,3.584199546719897e-31
SLC12A5,43.02554671123034,-1.877626118734992,6.31227865593425e-32,3.644386364288423e-31
CLPS,6.9667908932496765,-3.1163961508966733,6.506741668160887e-32,3.7542434885363023e-31
LAMA3,2206.1822230775497,1.760255771254793,6.66248907849377e-32,3.8428705890225728e-31
FOXD4L3,4.978574224665378,-1.8697362452374104,6.863123458946645e-32,3.954781225026931e-31
KIAA0319,54.09317072428168,-2.43245739060074,6.975366307890226e-32,4.014303176035352e-31
TTBK1,21.563207374276875,-1.7552967558669097,7.966487477249185e-32,4.57295749493792e-31
HSPA6,356.89704588223515,-1.520313328213846,8.83362764451738e-32,5.064236883489453e-31
MX1,6787.549492806213,-1.747076428033279,9.011551152475454e-32,5.164588753753419e-31
AGR2,18570.85770431698,-2.3585205081333807,9.655339632819287e-32,5.521205046886848e-31
CAPN13,1211.7102794875836,-1.858259951261112,1.0278014508781283e-31,5.867918941952636e-31
NCAN,34.1453035508157,-4.305735613126506,1.0456775522147714e-31,5.966180603161165e-31
ERVV-2,10.377626706383008,-4.776910209765645,1.1960729427246911e-31,6.811276700809856e-31
MYOZ2,6.035259843459292,1.9191669410227568,1.3725193238731295e-31,7.801231152226619e-31
SUSD4,1136.8502758576385,-1.6783704540744229,1.4507742507227608e-31,8.232983287466547e-31
GALNT6,6875.253620525768,-1.5406018275036832,1.5205329836339015e-31,8.620677364400231e-31
APOC2,229.3525180410746,-1.5537208289600526,1.598703880774208e-31,9.061005191602145e-31
DPP4,440.6793481280395,1.505735332063462,1.712382909592117e-31,9.696118311682218e-31
TESC,110.61197136339976,1.7947836350680952,1.7226467859958588e-31,9.751158967794854e-31
CPA2,4.322846223250254,2.394042220416875,2.114430493285582e-31,1.1946265985993854e-30
ANGPTL4,782.9272424568998,1.895499796767627,2.4147689693652987e-31,1.3621695814615191e-30
PRSS27,146.38627303194866,-1.605011630905692,2.4732203947290715e-31,1.3947035437780783e-30
GNG4,310.435893270028,-2.619008700314048,2.5873928410596197e-31,1.4577135679740598e-30
CEND1,7.908941465604394,-1.829345702298173,2.635961158639766e-31,1.4846103901642176e-30
CHST1,704.4097593846235,-1.9256996895255307,2.663631225465266e-31,1.4997238377705911e-30
ABLIM3,1408.503452553652,1.5192325103165654,2.950496713832596e-31,1.6591574125042964e-30
IL27,6.686763289412713,-1.7631943130867485,3.2744874033632096e-31,1.838466895054738e-30
SOX5,152.21943712231456,1.7213547939195015,3.824843461804687e-31,2.142103342029441e-30
P2RX5,90.55620853314116,-1.907732675064232,3.915300711722616e-31,2.192079749489879e-30
EGFL6,246.3477350953448,1.9684696532542625,4.1383282335531095e-31,2.316224635772832e-30
FAM83A,258.4988662485193,-2.803775036803284,4.5820318913671735e-31,2.5605724154061835e-30
LINC00607,45.36509269187134,-1.759044770902728,5.341524667451792e-31,2.982212776376944e-30
LKAAEAR1,4.221520053912188,-3.108443943193141,5.4126892299282965e-31,3.021004526962157e-30
ACSM2B,1.989985312263581,2.9875137745989546,5.481743622880342e-31,3.05764400276546e-30
LINC00494,22.187985828615776,-2.388143624951853,5.499323574345648e-31,3.0664966506543917e-30
DYDC2,36.37128707444418,-2.1342316364850302,6.56320221608975e-31,3.6517860640469605e-30
SLC34A3,9.201989007821505,-1.9524419578191827,6.708487356038591e-31,3.730309795994932e-30
LTB,319.4603849319679,-2.0806634319238464,6.8705776939596605e-31,3.815711734460296e-30
CCR4,118.78952951404511,-1.7167167607462075,7.070689756215174e-31,3.9256329512848094e-30
CPB1,25777.799761208287,-4.241275319104009,7.296634039078328e-31,4.0485714655912654e-30
PLA2G4D,11.53002466846277,-2.414559540824706,1.0393481452498113e-30,5.747322994872914e-30
RSAD2,1322.9773382287296,-1.609589302286801,1.088876229531694e-30,6.017491549958952e-30
DRD4,23.577366740763782,-1.6150419477876805,1.1108797402124096e-30,6.1353111906344974e-30
ASPN,3766.7918963601855,-1.797159806183558,1.2887631828254031e-30,7.09808672578853e-30
TPO,85.31717227341171,1.5035607369346728,1.4489542068632262e-30,7.965696779397589e-30
FOXA1,9432.95013645468,-1.800536821006701,1.759483832667777e-30,9.640359662104e-30
FAT2,581.9368255541367,2.1813603720259125,2.046181493742951e-30,1.1173670335886645e-29
SERPINB7,45.49738753772765,-2.8753895033075647,2.0852956392234652e-30,1.1383798281176105e-29
SACS-AS1,2.60770849943755,2.7153378105377617,2.157072145552057e-30,1.1764894401150797e-29
AIM2,75.12955460164757,-1.968031693815068,2.2113465171783613e-30,1.2049924659656397e-29
F2RL2,1003.9422690433096,-1.6978376819781358,2.353041781286963e-30,1.2814258489655013e-29
ELFN2,45.569247631090974,-2.553819766075523,2.442992018489544e-30,1.3296041486131749e-29
NPR3,736.0047806181615,2.004087845728028,2.55089765230034e-30,1.3862297841573986e-29
TCL1A,49.753178879435694,-2.946331652823619,2.7865615621871087e-30,1.5129216542174122e-29
BEX1,422.78667790340825,-3.359254055842458,3.1020300902778715e-30,1.68013365348464e-29
MIOX,5.441484716661631,-2.2551892964408418,3.369032781015023e-30,1.821998921715901e-29
DLL3,21.489799744253947,-2.787374339228544,3.4245725641048745e-30,1.850919581033069e-29
SSTR2,597.795830126276,-2.032988613029905,3.465156714260535e-30,1.8722906377805188e-29
ME1,848.6057096130139,1.615117207215219,3.591549113684177e-30,1.9388314469298698e-29
CHST9,141.8208089596512,2.385390666703457,4.012298396431333e-30,2.164012095748838e-29
PCSK1N,146.24470302807626,-2.932253763195433,4.0820716539757734e-30,2.2009823845835723e-29
NPAS4,4.227629000660079,1.9824081593225429,4.485771764209755e-30,2.4171978539633588e-29
SLC14A2,42.27662450724655,2.242269125239764,4.707895787353529e-30,2.534607921040256e-29
WASIR2,44.326997516905934,-1.834808308189652,4.812653422094052e-30,2.590229544272815e-29
OTOR,10.689296656779824,-3.142306384589186,4.8175662273650175e-30,2.592096203413429e-29
GABRE,497.44110875542793,2.2393983181698784,4.9562963961551444e-30,2.6651418199762635e-29
PROZ,11.13104731824256,-2.2252791003050865,5.0985567855750496e-30,2.739997093751384e-29
JPH1,324.71851816168777,-1.5716168059216336,5.2349997016357055e-30,2.8124800792260803e-29
TMEM171,17.256646494056746,-2.251373359423957,5.7617609529629234e-30,3.0927023194725297e-29
OIT3,9.561995011206529,-1.891546798082523,6.048200619561013e-30,3.242572809005163e-29
GABRG1,2.153376357145829,2.4131634446548524,6.873965453400398e-30,3.681983167039306e-29
UNC5B-AS1,11.832506715314135,-1.8359548440612885,6.934032763967315e-30,3.713049355912548e-29
GPR158,91.28488619690684,-2.408350732163433,7.616484931668579e-30,4.073627589086765e-29
TH,19.183035257938023,-3.05208131190849,8.016844178727193e-30,4.285202619692605e-29
ERVV-1,10.402223436454602,-3.6115965150768656,8.28154466449513e-30,4.4240558934117476e-29
SLC1A1,1562.2709810879835,-2.2758849664427494,8.460529347002765e-30,4.516981214002308e-29
C12orf54,4.890914027165754,1.5823589440273989,1.1701277005993065e-29,6.21758112512702e-29
ICOS,72.8046145691232,-1.9092196330667224,1.2812618922751369e-29,6.796028198340248e-29
HOGA1,36.9650879490646,1.8744254592310583,1.3345196160106678e-29,7.072244533282761e-29
MYO3B,112.9426587459804,-2.530266142431757,1.8304036053381202e-29,9.663066282491091e-29
RBAKDN,11.898205531667005,-2.2542802043098784,1.9003218373539108e-29,1.0020386438283447e-28
KPNA7,14.304065332364702,-2.14542973713128,2.004867683737097e-29,1.056234460275351e-28
SGCG,73.97809067600704,2.7756938464948133,2.0920712384251328e-29,1.101206403704916e-28
SELP,336.43913091835867,1.7932968189358884,2.1539862174100842e-29,1.1327997856156668e-28
ZIC2,77.12532033738484,-2.938479020367478,2.2109899563734978e-29,1.1624378487303263e-28
TFF3,8877.047419962217,-2.6060027421298195,2.59926764011642e-29,1.3633808399371244e-28
CYP3A4,4.510192766259207,2.120068787570845,2.7068992920323215e-29,1.419006745434647e-28
CCL21,563.8379996276085,2.3639102257124462,2.786037693416181e-29,1.4596397188513849e-28
TNIP3,26.13060167295973,-2.2553625986644907,3.1754201041065744e-29,1.660732682835569e-28
SLC47A2,9.744478803302773,1.5924826133641428,3.6416438113646875e-29,1.899734838524001e-28
ROBO2,400.7110147900065,-2.685703741893229,4.092282216527418e-29,2.130313666764374e-28
ZBP1,138.25852351026077,-1.8154079287228533,4.7542257483440693e-29,2.4698849689718e-28
GABRA5,8.89984852762169,-4.757191934396545,4.9578378822163533e-29,2.5734290702484887e-28
CACNA1B,32.694419851346794,-2.5093122049402967,4.980013294340276e-29,2.584191976681374e-28
ACTN2,60.94683212217101,-2.645437655939266,5.043733785570614e-29,2.616500695237904e-28
C6orf58,2.415801175243503,1.6922200133059735,5.274586151368496e-29,2.735467453761742e-28
SPIB,188.25267424665304,-2.470806883853044,5.338674576397716e-29,2.767904553564884e-28
EVA1B,937.6162386910408,-1.5130791145536906,5.959284980610152e-29,3.0861012898143886e-28
CCR7,239.1739062027892,-1.8002122120544553,6.548570989321154e-29,3.3834597705838963e-28
RASGRP1,610.8304026947847,-1.559040316146057,6.788699621281803e-29,3.504500172735348e-28
RNF223,115.57966887612102,-1.5612319613454082,7.113211543578216e-29,3.66885507151387e-28
KAZALD1,502.4186788156894,-1.5047187110467373,7.14042759536991e-29,3.681834275037864e-28
RPE65,3.5825829226271617,2.7141021624954966,7.307231252533846e-29,3.765679425487287e-28
MGAT5B,100.34794060756424,-2.181949180884404,7.382060997354093e-29,3.803149656517999e-28
KIF25,18.09414024236257,1.7888478208602652,7.955807091016293e-29,4.094035057103424e-28
COL6A5,8.387578809187854,-3.063637701899124,9.020308734967403e-29,4.63252489811835e-28
C2CD4B,70.6196227455492,2.073278749282422,9.085556425503699e-29,4.663364545172723e-28
LRG1,1584.5354143242898,-2.077231125202778,9.120899791151723e-29,4.680166595722807e-28
PDCD1,65.94526618977808,-1.838971133860421,9.148949979116759e-29,4.693217793747031e-28
ULBP2,46.62151527900337,-1.7752441001219206,9.20386185985192e-29,4.7200370738263165e-28
LAMP3,466.0778695931657,-1.9007959259276608,9.34576527463411e-29,4.790071753442858e-28
SIX3,80.10735236374724,-2.977337843367073,9.485784022537174e-29,4.857674329349517e-28
CXCL3,20.27212176434679,1.9046621242421653,9.848527423727939e-29,5.040558359708334e-28
SLC16A12,33.2785150768685,2.14439078207252,1.0644752702984412e-28,5.4372172645133025e-28
ELOVL3,34.45850140120087,1.8339244005609243,1.0960860902834143e-28,5.5939046655419745e-28
INHA,50.87307833108042,-1.9155365208046384,1.1537724162818414e-28,5.881617113000387e-28
LRFN5,45.488928556148565,1.7883394283385317,1.498064643493478e-28,7.606471975904633e-28
TEX26,1.607418027954037,2.879266656052504,1.516749175779214e-28,7.694811198807524e-28
APOA1,14.188947276723855,-2.413950934213141,1.553273781045322e-28,7.873430713863632e-28
SPACA4,8.911945861481085,-2.048234892612566,1.5886324404869334e-28,8.048114204431829e-28
COL14A1,4307.749919465342,1.5899429236234115,1.686668062769739e-28,8.535130208217767e-28
DSCR8,10.764016821595677,-5.239060260012374,1.9303139310674102e-28,9.751563395009464e-28
CCDC185,5.722250899998208,-2.864342207693816,1.9714602491527103e-28,9.956623335433786e-28
NTSR1,11.14101512801748,-2.742870572112292,2.053452538611335e-28,1.0361966353442576e-27
GAL,97.29379212914348,-2.3989279908429326,2.168065744622456e-28,1.0924956956333995e-27
CLIC3,173.64594833605472,-1.8011132134582422,2.171014858399942e-28,1.0936746383809255e-27
MUC5B,3931.777511726075,-2.7050876270367628,2.498025898501355e-28,1.2555903843895887e-27
ID4,1037.948280598192,1.871557269238796,2.526348195484089e-28,1.2694705130150238e-27
ZNF730,44.89695631604896,-1.7300792053284302,2.779376496081157e-28,1.394272626381892e-27
TMPRSS4,262.2788158451539,-2.832315898723961,2.865700200082745e-28,1.4363721896727591e-27
DDN,18.92217993720137,-2.180853660716952,3.147411692044543e-28,1.573179816213016e-27
SFTA1P,12.221917938685005,1.5827968628931912,3.2179056448175286e-28,1.606177994175403e-27
OR2L13,4.007794483245758,2.444542961596943,3.373313238712534e-28,1.6823438786953228e-27
MKRN3,55.03923532520417,-3.0469824933970164,3.6887479674000814e-28,1.8355766369114547e-27
AARD,1812.30845127424,-2.128408768863953,3.741042046087297e-28,1.8605670309032835e-27
RUNDC3A,85.87145550707687,-2.295507251220802,3.9187422221694125e-28,1.94840427915234e-27
KLF1,4.18575908349423,-1.6701478390877988,4.484732096628706e-28,2.2254986930836697e-27
MEG3,827.990085976384,1.5485765007012855,4.591407097956991e-28,2.277805058494339e-27
STXBP5L,14.689935301857291,-2.840357263438492,5.084052127351456e-28,2.518725327807689e-27
NYAP1,21.85396295291156,1.6084416301038205,5.206116861522485e-28,2.577063750707848e-27
PLCXD3,65.03495107397814,2.2017621885299894,5.3621589731946515e-28,2.6528420351531518e-27
FOXD4L6,4.272371250081307,-1.84091176753948,7.294373407902618e-28,3.594898006904822e-27
NPTX2,108.25952905066076,-1.8710785877751863,8.374956633892647e-28,4.121783374617928e-27
CSMD3,27.045109352223875,-3.725791594266861,8.458242059008357e-28,4.1616313547256914e-27
SCD,29389.277250325023,1.591399688117318,8.82067797565962e-28,4.337578667997704e-27
HAS1,45.927675927725005,2.2992154943700887,8.84586450438348e-28,4.3487724018262235e-27
SBK3,2.3081864377291668,1.5436046260032996,8.848498809756658e-28,4.348875996775499e-27
CAPZA3,3.514729222786447,2.7708883251680545,9.547913739378786e-28,4.6849265556306516e-27
MRC1,603.167829903815,1.7591598360288698,9.710844030890224e-28,4.7617572130029205e-27
CA12,14411.964579275878,-1.7128617012252303,1.0770575713407975e-27,5.270444794147606e-27
KRT75,39.62860723439064,-3.0411831160450733,1.1255365760672257e-27,5.501669387346853e-27
BMPER,82.93392303609757,2.037322679524865,1.3154205103368826e-27,6.4158482298138135e-27
C4orf50,11.420405596718004,-2.228213322621339,1.4236818136060191e-27,6.938997909684842e-27
DCT,23.71254632312605,2.5517744897013777,1.5499753850928744e-27,7.549608661809593e-27
NAP1L2,101.03422920952916,1.586764872568725,2.001674817600372e-27,9.715459271577248e-27
PAX9,385.8713479305715,-1.538047773074775,2.006965975015996e-27,9.738506613219855e-27
SLC7A14,4.265902147806565,2.592276229092948,2.3313301416864998e-27,1.1297161237489212e-26
CD19,65.01933529010763,-2.349558621716714,2.3418173757826244e-27,1.134491657425578e-26
REPS2,2445.308589378264,-1.5148476347663795,2.4112115258022848e-27,1.1668495042879234e-26
PAX2,61.42495629598097,-2.5194184562667727,3.238971673747531e-27,1.5602713480194818e-26
SLC39A6,40213.42677391433,-1.6695554434563835,3.677336998888747e-27,1.7695396918224638e-26
CACNA1E,19.530713989072023,-1.8170708411524228,4.1288659413072225e-27,1.98309342748439e-26
DPP6,29.80607128449082,2.5180916443278583,4.385011986519299e-27,2.1010588808037998e-26
SLC4A8,942.8059585412054,-1.6340552361868694,4.712678647084295e-27,2.2538460992345566e-26
IL12B,10.333351017924752,-2.097409835976628,4.9047668752076295e-27,2.343838530192429e-26
MAGEA1,39.95125523984134,-10.943038968336896,7.417177340731127e-27,3.528712480330139e-26
SLC8A2,50.19402478111905,-2.3800637682858143,7.607752317622086e-27,3.617210057960008e-26
FSTL4,153.22506425406405,-1.7381216262897683,8.896384747657134e-27,4.222076908541646e-26
GREM2,81.68303483191565,1.8488359326290047,1.0144010558772123e-26,4.8065520323899395e-26
PGLYRP4,13.564371714358009,-3.624273037642516,1.0199654578510756e-26,4.831642073833078e-26
MYRFL,38.51849069513,-1.6871645318270383,1.1667236076428808e-26,5.513744644599381e-26
CLDN8,460.2926886545415,2.1332479985945154,1.4613107674103448e-26,6.887775258841929e-26
ZPLD1,51.42740382709678,-2.4504992121840354,1.675283309680573e-26,7.886215825621413e-26
DCDC1,150.69325002715937,-2.0172418732058186,1.7894173963962038e-26,8.416593908501568e-26
AGR3,3477.005067067224,-2.340103735981472,1.85843994489348e-26,8.736663969391828e-26
ENAM,586.417502777668,2.0774336852045163,2.0472146311177228e-26,9.606490413382954e-26
GALNT8,63.5991294904809,1.6591899445120122,2.058039446346143e-26,9.652237277897332e-26
KCNA1,26.978093965260392,2.098861986510268,2.141331066379253e-26,1.0032387638409746e-25
NPHS1,10.194011584662018,-2.604006253116609,2.169436932025993e-26,1.0161413810564976e-25
SEZ6L2,2526.230685465476,-1.5104463905364411,2.1913853343719943e-26,1.02615392588651e-25
CDH15,12.208983839954326,-1.8564671606243943,2.598066486798506e-26,1.2112160311538685e-25
