,0
910,ARHGAP31-AS1
911,ARHGAP32
912,ARHGAP33
913,ARHGAP35
914,ARHGAP36
915,ARHGAP39
916,ARHGAP4
917,ARHGAP40
918,ARHGAP42
919,ARHGAP44
920,ARHGAP5
921,ARHGAP6
922,ARHGAP8
923,ARHGAP9
924,ARHGDIA
925,ARHGDIB
926,ARHGDIG
927,ARHGEF1
928,ARHGEF10
929,ARHGEF10L
930,ARHGEF11
931,ARHGEF12
932,ARHGEF15
933,ARHGEF16
934,ARHGEF17
935,ARHGEF18
936,ARHGEF2
937,ARHGEF25
938,ARHGEF28
939,ARHGEF3
940,ARHGEF3-AS1
941,ARHGEF33
942,ARHGEF37
943,ARHGEF38
944,ARHGEF39
945,ARHGEF4
946,ARHGEF40
947,ARHGEF5
948,ARHGEF6
949,ARHGEF7
950,ARHGEF7-AS2
951,ARHGEF9
952,ARID1A
953,ARID1B
954,ARID2
955,ARID3A
956,ARID3B
957,ARID3C
958,ARID4A
959,ARID4B
960,ARID5A
961,ARID5B
962,ARIH1
963,ARIH2
964,ARIH2OS
965,ARL1
966,ARL10
967,ARL11
968,ARL13A
969,ARL13B
970,ARL14
971,ARL14EP
972,ARL14EPL
973,ARL15
974,ARL16
975,ARL17A
976,ARL2
977,ARL2BP
978,ARL3
979,ARL4A
980,ARL4C
981,ARL4D
982,ARL5A
983,ARL5B
984,ARL5C
985,ARL6
986,ARL6IP1
987,ARL6IP4
988,ARL6IP5
989,ARL6IP6
990,ARL8A
991,ARL8B
992,ARL9
993,ARMC1
994,ARMC10
995,ARMC12
996,ARMC2
997,ARMC3
998,ARMC5
999,ARMC6
1000,ARMC7
1001,ARMC8
1002,ARMC9
1003,ARMCX1
1004,ARMCX2
1005,ARMCX3
1006,ARMCX4
1007,ARMCX5
1008,ARMCX6
1009,ARMS2
1010,ARNT
1011,ARNT2
1012,ARPC1A
1013,ARPC1B
1014,ARPC2
1015,ARPC3
1016,ARPC4
1017,ARPC4-TTLL3
1018,ARPC5
1019,ARPC5L
1020,ARPIN
1021,ARPP19
1022,ARPP21
1023,ARRB1
1024,ARRB2
1025,ARRDC1
1026,ARRDC1-AS1
1027,ARRDC2
1028,ARRDC3
1029,ARRDC3-AS1
1030,ARRDC4
1031,ARRDC5
1032,ARSA
1033,ARSB
1034,ARSD
1035,ARSD-AS1
1036,ARSF
1037,ARSG
1038,ARSH
1039,ARSI
1040,ARSJ
1041,ARSK
1042,ART1
1043,ART3
1044,ART4
1045,ART5
1046,ARTN
1047,ARV1
1048,ARVCF
1049,ARX
1050,AS3MT
1051,ASAH1
1052,ASAH2
1053,ASAH2B
1054,ASAP1
1055,ASAP2
1056,ASB1
1057,ASB10
1058,ASB11
1059,ASB12
1060,ASB13
1061,ASB14
1062,ASB15
1063,ASB16
1064,ASB16-AS1
1065,ASB17
1066,ASB18
1067,ASB3
1068,ASB4
1069,ASB5
1070,ASB6
1071,ASB7
1072,ASB8
1073,ASB9
1074,ASCC1
1075,ASCC2
1076,ASCC3
1077,ASCL1
1078,ASCL2
1079,ASCL3
1080,ASCL4
1081,ASCL5
1082,ASF1A
1083,ASGR1
1084,ASGR2
1085,ASH1L
1086,ASH1L-AS1
1087,ASH2L
1088,ASIC1
1089,ASIC2
1090,ASIC3
1091,ASIC4
1092,ASIP
1093,ASL
1094,ASMT
1095,ASMTL
1096,ASNS
1097,ASNSD1
1098,ASPA
1099,ASPDH
1100,ASPG
1101,ASPH
1102,ASPHD1
1103,ASPHD2
1104,ASPM
1105,ASPN
1106,ASPRV1
1107,ASPSCR1
1108,ASRGL1
1109,ASS1
1110,ASTE1
1111,ASTL
1112,ASTN1
1113,ASTN2
1114,ASTN2-AS1
1115,ASXL1
1116,ASXL2
1117,ASXL3
1118,ASZ1
1119,ATAD1
1120,ATAD2
1121,ATAD2B
1122,ATAD3A
1123,ATAD3B
1124,ATAD3C
1125,ATAD5
1126,ATCAY
1127,ATE1
1128,ATF1
1129,ATF2
1130,ATF3
1131,ATF4
1132,ATF5
1133,ATF6
1134,ATF7
1135,ATF7IP
1136,ATF7IP2
1137,ATG10
1138,ATG101
1139,ATG12
1140,ATG13
1141,ATG14
1142,ATG16L2
1143,ATG2A
1144,ATG2B
1145,ATG3
1146,ATG4A
