,0
966,ZFY
967,IARS2
968,SYT1
969,NAV3
970,IDH3G
971,ROGDI
972,PDZD4
973,ATP2B3
974,ROCK1
975,CBFB
976,PDK3
977,HYAL2
978,HDAC4
979,RASSF1
980,FGFR3
981,IFI35
982,HEATR6
983,COASY
984,PLEKHH3
985,MEF2A
986,OTUD5
987,TFE3
988,TBC1D25
989,ACSL4
990,INPP5A
991,GPKOW
992,FTSJ1
993,PRR11
994,REEP1
995,ATP11A
996,POLR1A
997,LAPTM4A
998,TTC7A
999,IP6K2
1000,STON1-GTF2A1L
1001,SRBD1
1002,KIF2A
1003,RASGRP2
1004,PSME4
1005,IFT80
1006,SIRT2
1007,ERLEC1
1008,PPP2R5B
1009,PYGM
1010,PAGE1
1011,PITX1
1012,MAST4
1013,ADGRF5
1014,SDK2
1015,NUP133
1016,NUCKS1
1017,VPS35
1018,DNAJA2
1019,BCL3
1020,KCNAB2
1021,ABCC9
1022,GAL
1023,CLEC2D
1024,FUNDC1
1025,MAOB
1026,RORA
1027,DRD4
1028,TGFBR3
1029,HES2
1030,ATP1B3
1031,NEDD4
1032,PIGB
1033,MAPK6
1034,GNB5
1035,RAB27A
1036,HDHD5
1037,UFD1
1038,LRP6
1039,GUCY2C
1040,ELP1
1041,NUCB2
1042,PFN2
1043,PTPN3
1044,SPTB
1045,DAPP1
1046,FGF10
1047,SLC44A1
1048,TMEM260
1049,SMG6
1050,EXOC5
1051,CLTCL1
1052,FGF22
1053,FSTL3
1054,DGCR2
1055,RNF126
1056,MNT
1057,ZXDC
1058,JMJD6
1059,POLB
1060,ST6GALNAC1
1061,WIPI1
1062,FRMPD1
1063,GBA2
1064,NDST1
1065,ASNS
1066,AP3M2
1067,CNGB1
1068,ST6GALNAC2
1069,CHAT
1070,PABPC1
1071,TESK2
1072,CFAP20
1073,CSNK2A2
1074,PTPN21
1075,EIF2B3
1076,CAMK2A
1077,TCOF1
1078,CDC42
1079,OSBPL3
1080,EPHA8
