,0,1
9692,ENSG00000162298,SYVN1
9693,ENSG00000162300,ZFPL1
9694,ENSG00000162302,RPS6KA4
9695,ENSG00000162337,LRP5
9696,ENSG00000162341,TPCN2
9697,ENSG00000162344,FGF19
9698,ENSG00000162365,CYP4A22
9699,ENSG00000162366,PDZK1IP1
9700,ENSG00000162367,TAL1
9701,ENSG00000162368,CMPK1
9702,ENSG00000162373,BEND5
9703,ENSG00000162374,ELAVL4
9704,ENSG00000162377,COA7
9705,ENSG00000162378,ZYG11B
9706,ENSG00000162383,SLC1A7
9707,ENSG00000162385,MAGOH
9708,ENSG00000162390,ACOT11
9709,ENSG00000162391,FAM151A
9710,ENSG00000162396,PARS2
9711,ENSG00000162399,BSND
9712,ENSG00000162402,USP24
9713,ENSG00000162407,PLPP3
9714,ENSG00000162408,NOL9
9715,ENSG00000162409,PRKAA2
9716,ENSG00000162413,KLHL21
9717,ENSG00000162415,ZSWIM5
9718,ENSG00000162419,GMEB1
9719,ENSG00000162426,SLC45A1
9720,ENSG00000162433,AK4
9721,ENSG00000162434,JAK1
9722,ENSG00000162437,RAVER2
9723,ENSG00000162438,CTRC
9724,ENSG00000162441,LZIC
9725,ENSG00000162444,RBP7
9726,ENSG00000162456,KNCN
9727,ENSG00000162458,FBLIM1
9728,ENSG00000162460,TMEM82
9729,ENSG00000162461,SLC25A34
9730,ENSG00000162482,AKR7A3
9731,ENSG00000162490,DRAXIN
9732,ENSG00000162493,PDPN
9733,ENSG00000162494,LRRC38
9734,ENSG00000162496,DHRS3
9735,ENSG00000162510,MATN1
9736,ENSG00000162511,LAPTM5
9737,ENSG00000162512,SDC3
9738,ENSG00000162517,PEF1
9739,ENSG00000162520,SYNC
9740,ENSG00000162521,RBBP4
9741,ENSG00000162526,TSSK3
9742,ENSG00000162542,TMCO4
9743,ENSG00000162543,UBXN10
9744,ENSG00000162545,CAMK2N1
9745,ENSG00000162551,ALPL
9746,ENSG00000162552,WNT4
9747,ENSG00000162571,TTLL10
9748,ENSG00000162572,SCNN1D
9749,ENSG00000162576,MXRA8
9750,ENSG00000162585,FAAP20
9751,ENSG00000162591,MEGF6
9752,ENSG00000162594,IL23R
9753,ENSG00000162595,DIRAS3
9754,ENSG00000162598,C1orf87
9755,ENSG00000162599,NFIA
9756,ENSG00000162600,OMA1
9757,ENSG00000162601,MYSM1
9758,ENSG00000162604,TM2D1
9759,ENSG00000162607,USP1
9760,ENSG00000162613,FUBP1
9761,ENSG00000162614,NEXN
9762,ENSG00000162616,DNAJB4
9763,ENSG00000162618,ADGRL4
9764,ENSG00000162620,LRRIQ3
9765,ENSG00000162621,LRRC53
9766,ENSG00000162623,TYW3
9767,ENSG00000162624,LHX8
9768,ENSG00000162627,SNX7
9769,ENSG00000162630,B3GALT2
9770,ENSG00000162631,NTNG1
9771,ENSG00000162639,HENMT1
9772,ENSG00000162641,AKNAD1
9773,ENSG00000162642,C1orf52
9774,ENSG00000162645,GBP2
9775,ENSG00000162650,ATXN7L2
9776,ENSG00000162654,GBP4
9777,ENSG00000162664,ZNF326
9778,ENSG00000162669,HFM1
9779,ENSG00000162670,BRINP3
9780,ENSG00000162676,GFI1
9781,ENSG00000162687,KCNT2
9782,ENSG00000162688,AGL
9783,ENSG00000162692,VCAM1
9784,ENSG00000162694,EXTL2
9785,ENSG00000162695,SLC30A7
9786,ENSG00000162702,ZNF281
9787,ENSG00000162704,ARPC5
9788,ENSG00000162706,CADM3
9789,ENSG00000162711,NLRP3
9790,ENSG00000162722,TRIM58
9791,ENSG00000162723,SLAMF9
9792,ENSG00000162728,KCNJ9
9793,ENSG00000162729,IGSF8
9794,ENSG00000162733,DDR2
9795,ENSG00000162734,PEA15
9796,ENSG00000162735,PEX19
9797,ENSG00000162736,NCSTN
9798,ENSG00000162738,VANGL2
9799,ENSG00000162739,SLAMF6
9800,ENSG00000162745,OLFML2B
9801,ENSG00000162746,FCRLB
9802,ENSG00000162747,FCGR3B
9803,ENSG00000162753,SLC9C2
9804,ENSG00000162755,KLHDC9
9805,ENSG00000162757,C1orf74
9806,ENSG00000162761,LMX1A
9807,ENSG00000162763,LRRC52
9808,ENSG00000162769,FLVCR1
9809,ENSG00000162772,ATF3
9810,ENSG00000162775,RBM15
9811,ENSG00000162777,DENND2D
9812,ENSG00000162779,AXDND1
9813,ENSG00000162782,TDRD5
9814,ENSG00000162783,IER5
9815,ENSG00000162804,SNED1
9816,ENSG00000162813,BPNT1
9817,ENSG00000162814,SPATA17
9818,ENSG00000162817,C1orf115
9819,ENSG00000162819,BROX
9820,ENSG00000162825,NBPF20
9821,ENSG00000162836,ACP6
9822,ENSG00000162843,WDR64
9823,ENSG00000162851,TFB2M
9824,ENSG00000162852,CNST
9825,ENSG00000162869,PPP1R21
9826,ENSG00000162873,KLHDC8A
9827,ENSG00000162877,PM20D1
9828,ENSG00000162878,PKDCC
9829,ENSG00000162881,OXER1
9830,ENSG00000162882,HAAO
9831,ENSG00000162889,MAPKAPK2
9832,ENSG00000162891,IL20
9833,ENSG00000162892,IL24
9834,ENSG00000162894,FCMR
9835,ENSG00000162896,PIGR
9836,ENSG00000162897,FCAMR
9837,ENSG00000162909,CAPN2
9838,ENSG00000162910,MRPL55
9839,ENSG00000162923,WDR26
9840,ENSG00000162924,REL
9841,ENSG00000162927,PUS10
9842,ENSG00000162928,PEX13
9843,ENSG00000162931,TRIM17
9844,ENSG00000162944,RFTN2
9845,ENSG00000162946,DISC1
9846,ENSG00000162949,CAPN13
9847,ENSG00000162951,LRRTM1
9848,ENSG00000162959,MEMO1
9849,ENSG00000162961,DPY30
9850,ENSG00000162971,TYW5
9851,ENSG00000162975,KCNF1
9852,ENSG00000162980,ARL5A
9853,ENSG00000162989,KCNJ3
9854,ENSG00000162992,NEUROD1
9855,ENSG00000162994,CLHC1
9856,ENSG00000162998,FRZB
9857,ENSG00000162999,DUSP19
9858,ENSG00000163001,CFAP36
9859,ENSG00000163002,NUP35
9860,ENSG00000163006,CCDC138
9861,ENSG00000163012,ZSWIM2
9862,ENSG00000163013,FBXO41
9863,ENSG00000163017,ACTG2
9864,ENSG00000163029,SMC6
9865,ENSG00000163032,VSNL1
9866,ENSG00000163040,CCDC74A
9867,ENSG00000163046,ANKRD30BL
9868,ENSG00000163053,SLC16A14
9869,ENSG00000163060,TEKT4
9870,ENSG00000163064,EN1
9871,ENSG00000163069,SGCB
9872,ENSG00000163071,SPATA18
9873,ENSG00000163075,CFAP221
9874,ENSG00000163081,CCDC140
9875,ENSG00000163082,SGPP2
9876,ENSG00000163083,INHBB
9877,ENSG00000163092,XIRP2
9878,ENSG00000163093,BBS5
9879,ENSG00000163104,SMARCAD1
9880,ENSG00000163106,HPGDS
9881,ENSG00000163110,PDLIM5
9882,ENSG00000163116,STPG2
9883,ENSG00000163121,NEURL3
9884,ENSG00000163125,RPRD2
9885,ENSG00000163126,ANKRD23
9886,ENSG00000163131,CTSS
9887,ENSG00000163132,MSX1
9888,ENSG00000163138,PACRGL
9889,ENSG00000163141,BNIPL
9890,ENSG00000163145,C1QTNF7
9891,ENSG00000163154,TNFAIP8L2
9892,ENSG00000163155,LYSMD1
9893,ENSG00000163156,SCNM1
9894,ENSG00000163157,TMOD4
9895,ENSG00000163159,VPS72
9896,ENSG00000163161,ERCC3
9897,ENSG00000163162,RNF149
9898,ENSG00000163166,IWS1
9899,ENSG00000163170,BOLA3
9900,ENSG00000163171,CDC42EP3
9901,ENSG00000163191,S100A11
9902,ENSG00000163202,LCE3D
9903,ENSG00000163206,SMCP
9904,ENSG00000163207,IVL
9905,ENSG00000163209,SPRR3
9906,ENSG00000163214,DHX57
9907,ENSG00000163216,SPRR2D
9908,ENSG00000163218,PGLYRP4
9909,ENSG00000163219,ARHGAP25
9910,ENSG00000163220,S100A9
9911,ENSG00000163221,S100A12
9912,ENSG00000163235,TGFA
9913,ENSG00000163239,TDRD10
9914,ENSG00000163249,CCNYL1
9915,ENSG00000163251,FZD5
9916,ENSG00000163254,CRYGC
9917,ENSG00000163257,DCAF16
9918,ENSG00000163273,NPPC
9919,ENSG00000163281,GNPDA2
9920,ENSG00000163283,ALPP
9921,ENSG00000163285,GABRG1
9922,ENSG00000163288,GABRB1
9923,ENSG00000163291,PAQR3
9924,ENSG00000163293,NIPAL1
9925,ENSG00000163295,ALPI
9926,ENSG00000163297,ANTXR2
9927,ENSG00000163312,HELQ
9928,ENSG00000163319,MRPS18C
9929,ENSG00000163320,CGGBP1
9930,ENSG00000163328,GPR155
9931,ENSG00000163331,DAPL1
9932,ENSG00000163344,PMVK
9933,ENSG00000163346,PBXIP1
9934,ENSG00000163347,CLDN1
9935,ENSG00000163348,PYGO2
9936,ENSG00000163349,HIPK1
9937,ENSG00000163352,LENEP
9938,ENSG00000163354,DCST2
9939,ENSG00000163357,DCST1
9940,ENSG00000163359,COL6A3
9941,ENSG00000163364,LINC01116
9942,ENSG00000163374,YY1AP1
9943,ENSG00000163376,KBTBD8
9944,ENSG00000163378,EOGT
9945,ENSG00000163380,LMOD3
9946,ENSG00000163389,POGLUT1
9947,ENSG00000163393,SLC22A15
9948,ENSG00000163395,IGFN1
9949,ENSG00000163399,ATP1A1
9950,ENSG00000163406,SLC15A2
9951,ENSG00000163412,EIF4E3
9952,ENSG00000163421,PROK2
9953,ENSG00000163428,LRRC58
9954,ENSG00000163430,FSTL1
9955,ENSG00000163431,LMOD1
9956,ENSG00000163435,ELF3
9957,ENSG00000163440,PDCL2
9958,ENSG00000163444,TMEM183A
9959,ENSG00000163449,TMEM169
9960,ENSG00000163453,IGFBP7
9961,ENSG00000163462,TRIM46
9962,ENSG00000163463,KRTCAP2
9963,ENSG00000163464,CXCR1
9964,ENSG00000163466,ARPC2
9965,ENSG00000163467,TSACC
9966,ENSG00000163468,CCT3
9967,ENSG00000163472,TMEM79
9968,ENSG00000163479,SSR2
9969,ENSG00000163481,RNF25
9970,ENSG00000163482,STK36
9971,ENSG00000163485,ADORA1
9972,ENSG00000163491,NEK10
9973,ENSG00000163492,CCDC141
9974,ENSG00000163497,FEV
9975,ENSG00000163499,CRYBA2
9976,ENSG00000163501,IHH
9977,ENSG00000163508,EOMES
9978,ENSG00000163510,CWC22
9979,ENSG00000163512,AZI2
9980,ENSG00000163513,TGFBR2
9981,ENSG00000163515,RETNLB
9982,ENSG00000163516,ANKZF1
9983,ENSG00000163517,HDAC11
9984,ENSG00000163518,FCRL4
9985,ENSG00000163519,TRAT1
9986,ENSG00000163520,FBLN2
9987,ENSG00000163521,GLB1L
9988,ENSG00000163527,STT3B
9989,ENSG00000163528,CHCHD4
9990,ENSG00000163530,DPPA2
9991,ENSG00000163531,NFASC
9992,ENSG00000163534,FCRL1
9993,ENSG00000163536,SERPINI1
9994,ENSG00000163539,CLASP2
9995,ENSG00000163541,SUCLG1
9996,ENSG00000163545,NUAK2
9997,ENSG00000163554,SPTA1
9998,ENSG00000163558,PRKCI
9999,ENSG00000163563,MNDA
10000,ENSG00000163564,PYHIN1
10001,ENSG00000163565,IFI16
10002,ENSG00000163568,AIM2
10003,ENSG00000163576,EFHB
10004,ENSG00000163577,EIF5A2
10005,ENSG00000163581,SLC2A2
10006,ENSG00000163584,RPL22L1
10007,ENSG00000163586,FABP1
10008,ENSG00000163590,PPM1L
10009,ENSG00000163596,ICA1L
10010,ENSG00000163599,CTLA4
10011,ENSG00000163600,ICOS
10012,ENSG00000163602,RYBP
10013,ENSG00000163605,PPP4R2
10014,ENSG00000163606,CD200R1
10015,ENSG00000163607,GTPBP8
10016,ENSG00000163611,SPICE1
10017,ENSG00000163617,CCDC191
10018,ENSG00000163618,CADPS
10019,ENSG00000163623,NKX6-1
10020,ENSG00000163624,CDS1
10021,ENSG00000163625,WDFY3
10022,ENSG00000163626,COX18
10023,ENSG00000163629,PTPN13
10024,ENSG00000163630,SYNPR
10025,ENSG00000163631,ALB
10026,ENSG00000163632,C3orf49
10027,ENSG00000163634,THOC7
10028,ENSG00000163635,ATXN7
10029,ENSG00000163636,PSMD6
10030,ENSG00000163637,PRICKLE2
10031,ENSG00000163638,ADAMTS9
10032,ENSG00000163644,PPM1K
10033,ENSG00000163645,ERICH6
10034,ENSG00000163655,GMPS
10035,ENSG00000163659,TIPARP
10036,ENSG00000163660,CCNL1
10037,ENSG00000163661,PTX3
10038,ENSG00000163666,HESX1
10039,ENSG00000163673,DCLK3
10040,ENSG00000163681,SLMAP
10041,ENSG00000163682,RPL9
10042,ENSG00000163683,SMIM14
10043,ENSG00000163684,RPP14
10044,ENSG00000163686,ABHD6
10045,ENSG00000163687,DNASE1L3
10046,ENSG00000163694,RBM47
10047,ENSG00000163697,APBB2
10048,ENSG00000163701,IL17RE
10049,ENSG00000163702,IL17RC
10050,ENSG00000163703,CRELD1
10051,ENSG00000163704,PRRT3
10052,ENSG00000163705,FANCD2OS
10053,ENSG00000163710,PCOLCE2
10054,ENSG00000163714,U2SURP
10055,ENSG00000163719,MTMR14
10056,ENSG00000163728,TTC14
10057,ENSG00000163734,CXCL3
10058,ENSG00000163735,CXCL5
10059,ENSG00000163736,PPBP
10060,ENSG00000163737,PF4
10061,ENSG00000163738,MTHFD2L
10062,ENSG00000163739,CXCL1
10063,ENSG00000163743,RCHY1
10064,ENSG00000163746,PLSCR2
10065,ENSG00000163749,CCDC158
10066,ENSG00000163751,CPA3
10067,ENSG00000163754,GYG1
10068,ENSG00000163755,HPS3
10069,ENSG00000163762,TM4SF18
10070,ENSG00000163781,TOPBP1
10071,ENSG00000163785,RYK
10072,ENSG00000163788,SNRK
10073,ENSG00000163792,TCF23
10074,ENSG00000163793,DNAJC5G
10075,ENSG00000163794,UCN
10076,ENSG00000163795,ZNF513
10077,ENSG00000163798,SLC4A1AP
10078,ENSG00000163803,PLB1
10079,ENSG00000163806,SPDYA
10080,ENSG00000163807,KIAA1143
10081,ENSG00000163811,WDR43
10082,ENSG00000163812,ZDHHC3
10083,ENSG00000163814,CDCP1
10084,ENSG00000163815,CLEC3B
10085,ENSG00000163817,SLC6A20
10086,ENSG00000163818,LZTFL1
10087,ENSG00000163820,FYCO1
10088,ENSG00000163823,CCR1
10089,ENSG00000163825,RTP3
10090,ENSG00000163827,LRRC2
10091,ENSG00000163832,ELP6
10092,ENSG00000163833,FBXO40
10093,ENSG00000163840,DTX3L
10094,ENSG00000163848,ZNF148
10095,ENSG00000163864,NMNAT3
10096,ENSG00000163866,SMIM12
10097,ENSG00000163867,ZMYM6
10098,ENSG00000163870,TPRA1
10099,ENSG00000163872,YEATS2
10100,ENSG00000163873,GRIK3
10101,ENSG00000163874,ZC3H12A
10102,ENSG00000163875,MEAF6
10103,ENSG00000163877,SNIP1
10104,ENSG00000163879,DNALI1
10105,ENSG00000163882,POLR2H
10106,ENSG00000163884,KLF15
10107,ENSG00000163885,CFAP100
10108,ENSG00000163888,CAMK2N2
10109,ENSG00000163898,LIPH
10110,ENSG00000163900,TMEM41A
10111,ENSG00000163902,RPN1
10112,ENSG00000163904,SENP2
10113,ENSG00000163909,HEYL
10114,ENSG00000163913,IFT122
10115,ENSG00000163914,RHO
10116,ENSG00000163915,IGF2BP2-AS1
10117,ENSG00000163918,RFC4
10118,ENSG00000163923,RPL39L
10119,ENSG00000163930,BAP1
10120,ENSG00000163931,TKT
10121,ENSG00000163932,PRKCD
10122,ENSG00000163933,RFT1
10123,ENSG00000163935,SFMBT1
10124,ENSG00000163938,GNL3
10125,ENSG00000163939,PBRM1
10126,ENSG00000163945,UVSSA
10127,ENSG00000163947,ARHGEF3
10128,ENSG00000163950,SLBP
10129,ENSG00000163956,LRPAP1
10130,ENSG00000163958,ZDHHC19
10131,ENSG00000163959,SLC51A
10132,ENSG00000163960,UBXN7
10133,ENSG00000163961,RNF168
10134,ENSG00000163964,PIGX
10135,ENSG00000163982,OTOP1
10136,ENSG00000163993,S100P
10137,ENSG00000163995,ABLIM2
10138,ENSG00000164002,EXO5
10139,ENSG00000164007,CLDN19
10140,ENSG00000164008,C1orf50
10141,ENSG00000164010,ERMAP
10142,ENSG00000164011,ZNF691
10143,ENSG00000164022,AIMP1
10144,ENSG00000164023,SGMS2
10145,ENSG00000164024,METAP1
10146,ENSG00000164031,DNAJB14
10147,ENSG00000164035,EMCN
10148,ENSG00000164037,SLC9B1
10149,ENSG00000164038,SLC9B2
10150,ENSG00000164039,BDH2
10151,ENSG00000164040,PGRMC2
10152,ENSG00000164045,CDC25A
10153,ENSG00000164047,CAMP
10154,ENSG00000164048,ZNF589
10155,ENSG00000164049,FBXW12
10156,ENSG00000164050,PLXNB1
10157,ENSG00000164051,CCDC51
10158,ENSG00000164053,ATRIP
10159,ENSG00000164054,SHISA5
10160,ENSG00000164056,SPRY1
10161,ENSG00000164061,BSN
10162,ENSG00000164062,APEH
10163,ENSG00000164066,INTU
10164,ENSG00000164068,RNF123
10165,ENSG00000164070,HSPA4L
10166,ENSG00000164073,MFSD8
10167,ENSG00000164074,ABHD18
10168,ENSG00000164076,CAMKV
10169,ENSG00000164077,MON1A
10170,ENSG00000164078,MST1R
10171,ENSG00000164080,RAD54L2
10172,ENSG00000164081,TEX264
10173,ENSG00000164082,GRM2
10174,ENSG00000164086,DUSP7
10175,ENSG00000164087,POC1A
10176,ENSG00000164088,PPM1M
10177,ENSG00000164089,ETNPPL
10178,ENSG00000164091,WDR82
10179,ENSG00000164093,PITX2
10180,ENSG00000164099,PRSS12
10181,ENSG00000164100,NDST3
10182,ENSG00000164104,HMGB2
10183,ENSG00000164105,SAP30
10184,ENSG00000164106,SCRG1
10185,ENSG00000164107,HAND2
10186,ENSG00000164109,MAD2L1
10187,ENSG00000164111,ANXA5
10188,ENSG00000164113,ADAD1
10189,ENSG00000164114,MAP9
10190,ENSG00000164117,FBXO8
10191,ENSG00000164118,CEP44
10192,ENSG00000164120,HPGD
10193,ENSG00000164122,ASB5
10194,ENSG00000164124,TMEM144
10195,ENSG00000164128,NPY1R
10196,ENSG00000164129,NPY5R
10197,ENSG00000164134,NAA15
10198,ENSG00000164136,IL15
10199,ENSG00000164144,ARFIP1
10200,ENSG00000164151,ICE1
10201,ENSG00000164161,HHIP
10202,ENSG00000164162,ANAPC10
10203,ENSG00000164163,ABCE1
10204,ENSG00000164164,OTUD4
10205,ENSG00000164167,LSM6
10206,ENSG00000164168,TMEM184C
10207,ENSG00000164169,PRMT9
10208,ENSG00000164171,ITGA2
10209,ENSG00000164172,MOCS2
10210,ENSG00000164175,SLC45A2
10211,ENSG00000164176,EDIL3
10212,ENSG00000164180,TMEM161B
10213,ENSG00000164181,ELOVL7
10214,ENSG00000164182,NDUFAF2
10215,ENSG00000164185,ZNF474
10216,ENSG00000164187,LMBRD2
10217,ENSG00000164188,RANBP3L
10218,ENSG00000164190,NIPBL
10219,ENSG00000164197,RNF180
10220,ENSG00000164199,ADGRV1
10221,ENSG00000164209,SLC25A46
10222,ENSG00000164211,STARD4
10223,ENSG00000164219,PGGT1B
10224,ENSG00000164220,F2RL2
10225,ENSG00000164221,CCDC112
10226,ENSG00000164236,ANKRD33B
10227,ENSG00000164237,CMBL
10228,ENSG00000164241,C5orf63
10229,ENSG00000164244,PRRC1
10230,ENSG00000164251,F2RL1
10231,ENSG00000164252,AGGF1
10232,ENSG00000164253,WDR41
10233,ENSG00000164258,NDUFS4
10234,ENSG00000164265,SCGB3A2
10235,ENSG00000164266,SPINK1
10236,ENSG00000164270,HTR4
10237,ENSG00000164283,ESM1
10238,ENSG00000164284,GRPEL2
10239,ENSG00000164287,CDC20B
10240,ENSG00000164291,ARSK
10241,ENSG00000164292,RHOBTB3
10242,ENSG00000164294,GPX8
10243,ENSG00000164296,TIGD6
10244,ENSG00000164299,SPZ1
10245,ENSG00000164300,SERINC5
10246,ENSG00000164303,ENPP6
10247,ENSG00000164304,CAGE1
10248,ENSG00000164305,CASP3
10249,ENSG00000164306,PRIMPOL
10250,ENSG00000164307,ERAP1
10251,ENSG00000164308,ERAP2
10252,ENSG00000164309,CMYA5
10253,ENSG00000164318,EGFLAM
10254,ENSG00000164323,CFAP97
10255,ENSG00000164326,CARTPT
10256,ENSG00000164327,RICTOR
10257,ENSG00000164330,EBF1
10258,ENSG00000164331,ANKRA2
10259,ENSG00000164332,UBLCP1
10260,ENSG00000164334,FAM170A
10261,ENSG00000164338,UTP15
10262,ENSG00000164342,TLR3
10263,ENSG00000164344,KLKB1
10264,ENSG00000164346,NSA2
10265,ENSG00000164347,GFM2
10266,ENSG00000164362,TERT
10267,ENSG00000164363,SLC6A18
10268,ENSG00000164366,CCDC127
10269,ENSG00000164379,FOXQ1
10270,ENSG00000164385,LINC01600
10271,ENSG00000164398,ACSL6
10272,ENSG00000164399,IL3
10273,ENSG00000164400,CSF2
10274,ENSG00000164403,SHROOM1
10275,ENSG00000164404,GDF9
10276,ENSG00000164405,UQCRQ
10277,ENSG00000164406,LEAP2
10278,ENSG00000164411,GJB7
10279,ENSG00000164414,SLC35A1
10280,ENSG00000164418,GRIK2
10281,ENSG00000164434,FABP7
10282,ENSG00000164438,TLX3
10283,ENSG00000164440,TXLNB
10284,ENSG00000164442,CITED2
10285,ENSG00000164463,CREBRF
10286,ENSG00000164465,DCBLD1
10287,ENSG00000164466,SFXN1
10288,ENSG00000164483,SAMD3
10289,ENSG00000164484,TMEM200A
10290,ENSG00000164485,IL22RA2
10291,ENSG00000164488,DACT2
10292,ENSG00000164494,PDSS2
10293,ENSG00000164506,STXBP5
10294,ENSG00000164509,IL31RA
10295,ENSG00000164512,ANKRD55
10296,ENSG00000164520,RAET1E
10297,ENSG00000164530,PI16
10298,ENSG00000164532,TBX20
10299,ENSG00000164535,DAGLB
10300,ENSG00000164543,STK17A
10301,ENSG00000164548,TRA2A
10302,ENSG00000164574,GALNT10
10303,ENSG00000164576,SAP30L
10304,ENSG00000164587,RPS14
10305,ENSG00000164588,HCN1
10306,ENSG00000164591,MYOZ3
10307,ENSG00000164597,COG5
10308,ENSG00000164604,GPR85
10309,ENSG00000164609,SLU7
10310,ENSG00000164610,RP9
10311,ENSG00000164611,PTTG1
10312,ENSG00000164615,CAMLG
10313,ENSG00000164619,BMPER
10314,ENSG00000164620,RELL2
10315,ENSG00000164621,SMAD5-AS1
10316,ENSG00000164626,KCNK5
10317,ENSG00000164627,KIF6
10318,ENSG00000164631,ZNF12
10319,ENSG00000164638,SLC29A4
10320,ENSG00000164647,STEAP1
10321,ENSG00000164649,CDCA7L
10322,ENSG00000164651,SP8
10323,ENSG00000164654,MIOS
10324,ENSG00000164663,USP49
10325,ENSG00000164674,SYTL3
10326,ENSG00000164675,IQUB
10327,ENSG00000164683,HEY1
10328,ENSG00000164684,ZNF704
10329,ENSG00000164687,FABP5
10330,ENSG00000164690,SHH
10331,ENSG00000164691,TAGAP
10332,ENSG00000164692,COL1A2
10333,ENSG00000164694,FNDC1
10334,ENSG00000164695,CHMP4C
10335,ENSG00000164707,SLC13A4
10336,ENSG00000164708,PGAM2
10337,ENSG00000164713,BRI3
10338,ENSG00000164715,LMTK2
10339,ENSG00000164729,SLC35G3
10340,ENSG00000164733,CTSB
10341,ENSG00000164736,SOX17
10342,ENSG00000164741,DLC1
10343,ENSG00000164742,ADCY1
10344,ENSG00000164743,C8orf48
10345,ENSG00000164744,SUN3
10346,ENSG00000164746,C7orf57
10347,ENSG00000164749,HNF4G
10348,ENSG00000164751,PEX2
10349,ENSG00000164754,RAD21
10350,ENSG00000164756,SLC30A8
10351,ENSG00000164758,MED30
10352,ENSG00000164761,TNFRSF11B
10353,ENSG00000164764,SBSPON
10354,ENSG00000164776,PHKG1
10355,ENSG00000164778,EN2
10356,ENSG00000164794,KCNV1
10357,ENSG00000164796,CSMD3
10358,ENSG00000164808,SPIDR
10359,ENSG00000164815,ORC5
10360,ENSG00000164816,DEFA5
10361,ENSG00000164818,DNAAF5
10362,ENSG00000164823,OSGIN2
10363,ENSG00000164828,SUN1
10364,ENSG00000164830,OXR1
10365,ENSG00000164841,TMEM74
10366,ENSG00000164849,GPR146
10367,ENSG00000164850,GPER1
10368,ENSG00000164855,TMEM184A
10369,ENSG00000164867,NOS3
10370,ENSG00000164877,MICALL2
10371,ENSG00000164879,CA3
10372,ENSG00000164880,INTS1
10373,ENSG00000164885,CDK5
10374,ENSG00000164889,SLC4A2
10375,ENSG00000164893,SLC7A13
10376,ENSG00000164896,FASTK
10377,ENSG00000164897,TMUB1
10378,ENSG00000164900,GBX1
10379,ENSG00000164902,PHAX
10380,ENSG00000164904,ALDH7A1
10381,ENSG00000164916,FOXK1
10382,ENSG00000164919,COX6C
10383,ENSG00000164920,OSR2
10384,ENSG00000164924,YWHAZ
10385,ENSG00000164929,BAALC
10386,ENSG00000164930,FZD6
10387,ENSG00000164932,CTHRC1
10388,ENSG00000164933,SLC25A32
10389,ENSG00000164934,DCAF13
10390,ENSG00000164935,DCSTAMP
10391,ENSG00000164938,TP53INP1
10392,ENSG00000164941,INTS8
10393,ENSG00000164946,FREM1
10394,ENSG00000164949,GEM
10395,ENSG00000164951,PDP1
10396,ENSG00000164953,TMEM67
10397,ENSG00000164967,RPP25L
10398,ENSG00000164970,FAM219A
10399,ENSG00000164975,SNAPC3
10400,ENSG00000164978,NUDT2
10401,ENSG00000164983,TMEM65
10402,ENSG00000164985,PSIP1
10403,ENSG00000164989,CCDC171
10404,ENSG00000165006,UBAP1
10405,ENSG00000165023,DIRAS2
10406,ENSG00000165025,SYK
10407,ENSG00000165028,NIPSNAP3B
10408,ENSG00000165029,ABCA1
10409,ENSG00000165030,NFIL3
10410,ENSG00000165046,LETM2
10411,ENSG00000165055,METTL2B
10412,ENSG00000165060,FXN
10413,ENSG00000165061,ZMAT4
10414,ENSG00000165066,NKX6-3
10415,ENSG00000165071,TMEM71
10416,ENSG00000165076,PRSS37
10417,ENSG00000165078,CPA6
10418,ENSG00000165084,C8orf34
10419,ENSG00000165091,TMC1
10420,ENSG00000165092,ALDH1A1
10421,ENSG00000165097,KDM1B
10422,ENSG00000165102,HGSNAT
10423,ENSG00000165105,RASEF
10424,ENSG00000165113,GKAP1
10425,ENSG00000165115,KIF27
10426,ENSG00000165119,HNRNPK
10427,ENSG00000165120,SSMEM1
10428,ENSG00000165124,SVEP1
10429,ENSG00000165138,ANKS6
10430,ENSG00000165140,FBP1
10431,ENSG00000165156,ZHX1
10432,ENSG00000165164,CFAP47
10433,ENSG00000165168,CYBB
10434,ENSG00000165169,DYNLT3
10435,ENSG00000165175,MID1IP1
10436,ENSG00000165182,CXorf58
10437,ENSG00000165185,KIAA1958
10438,ENSG00000165186,PTCHD1
10439,ENSG00000165188,RNF183
10440,ENSG00000165192,ASB11
10441,ENSG00000165194,PCDH19
10442,ENSG00000165195,PIGA
10443,ENSG00000165202,OR1Q1
10444,ENSG00000165204,OR1K1
10445,ENSG00000165209,STRBP
10446,ENSG00000165215,CLDN3
10447,ENSG00000165219,GAPVD1
10448,ENSG00000165233,CARD19
10449,ENSG00000165238,WNK2
10450,ENSG00000165240,ATP7A
10451,ENSG00000165244,ZNF367
10452,ENSG00000165259,HDX
10453,ENSG00000165264,NDUFB6
10454,ENSG00000165269,AQP7
10455,ENSG00000165271,NOL6
10456,ENSG00000165272,AQP3
10457,ENSG00000165275,TRMT10B
10458,ENSG00000165280,VCP
10459,ENSG00000165282,PIGO
10460,ENSG00000165283,STOML2
10461,ENSG00000165288,BRWD3
10462,ENSG00000165300,SLITRK5
10463,ENSG00000165304,MELK
10464,ENSG00000165309,ARMC3
10465,ENSG00000165312,OTUD1
10466,ENSG00000165322,ARHGAP12
10467,ENSG00000165323,FAT3
10468,ENSG00000165338,HECTD2
10469,ENSG00000165349,SLC7A3
10470,ENSG00000165355,FBXO33
10471,ENSG00000165370,GPR101
10472,ENSG00000165376,CLDN2
