,0
605,ENSG00000078053
606,ENSG00000145020
607,ENSG00000187689
608,ENSG00000237763
609,ENSG00000174876
610,ENSG00000187733
611,ENSG00000243480
612,ENSG00000240038
613,ENSG00000174945
614,ENSG00000196704
615,ENSG00000153107
616,ENSG00000164162
617,ENSG00000141552
618,ENSG00000129055
619,ENSG00000110200
620,ENSG00000166295
621,ENSG00000176248
622,ENSG00000053900
623,ENSG00000089053
624,ENSG00000196510
625,ENSG00000214274
626,ENSG00000013523
627,ENSG00000174606
628,ENSG00000154188
629,ENSG00000091879
630,ENSG00000101280
631,ENSG00000116194
632,ENSG00000136859
633,ENSG00000132855
634,ENSG00000167772
635,ENSG00000187151
636,ENSG00000130812
637,ENSG00000171819
638,ENSG00000130173
639,ENSG00000227059
640,ENSG00000029534
641,ENSG00000145362
642,ENSG00000151150
643,ENSG00000151687
644,ENSG00000166839
645,ENSG00000189045
646,ENSG00000132623
647,ENSG00000153930
648,ENSG00000185722
649,ENSG00000154122
650,ENSG00000131503
651,ENSG00000254996
652,ENSG00000001629
653,ENSG00000170209
654,ENSG00000160117
655,ENSG00000176915
656,ENSG00000144504
657,ENSG00000106524
658,ENSG00000164331
659,ENSG00000148677
660,ENSG00000088448
661,ENSG00000167522
662,ENSG00000101745
663,ENSG00000076513
664,ENSG00000198720
665,ENSG00000118454
666,ENSG00000172932
667,ENSG00000134461
668,ENSG00000132466
669,ENSG00000180071
670,ENSG00000230453
671,ENSG00000165887
672,ENSG00000260691
673,ENSG00000152766
674,ENSG00000163126
675,ENSG00000089847
676,ENSG00000107890
677,ENSG00000105186
678,ENSG00000206560
679,ENSG00000154065
680,ENSG00000148513
681,ENSG00000180777
682,ENSG00000163046
683,ENSG00000145700
684,ENSG00000167612
685,ENSG00000164236
686,ENSG00000272031
687,ENSG00000189127
688,ENSG00000235711
689,ENSG00000198483
690,ENSG00000174501
691,ENSG00000186352
692,ENSG00000213337
693,ENSG00000154945
694,ENSG00000137494
695,ENSG00000065413
696,ENSG00000186106
697,ENSG00000168876
698,ENSG00000151458
699,ENSG00000139645
700,ENSG00000144031
701,ENSG00000100124
702,ENSG00000164512
703,ENSG00000135299
704,ENSG00000124227
705,ENSG00000157999
706,ENSG00000181626
707,ENSG00000230778
708,ENSG00000235098
709,ENSG00000230062
710,ENSG00000106013
711,ENSG00000156381
712,ENSG00000064999
713,ENSG00000185046
714,ENSG00000168096
715,ENSG00000165138
716,ENSG00000206199
717,ENSG00000163516
718,ENSG00000011426
719,ENSG00000131620
720,ENSG00000160746
721,ENSG00000047617
722,ENSG00000134343
723,ENSG00000171714
724,ENSG00000177119
725,ENSG00000146205
726,ENSG00000074855
727,ENSG00000185101
728,ENSG00000011201
729,ENSG00000140350
730,ENSG00000136938
731,ENSG00000139223
732,ENSG00000143401
733,ENSG00000166825
734,ENSG00000169604
735,ENSG00000163297
736,ENSG00000274209
737,ENSG00000135046
738,ENSG00000109511
739,ENSG00000122359
740,ENSG00000104537
741,ENSG00000182718
742,ENSG00000177721
743,ENSG00000138772
744,ENSG00000196975
745,ENSG00000164111
746,ENSG00000197043
747,ENSG00000138279
748,ENSG00000265190
749,ENSG00000264230
750,ENSG00000143412
751,ENSG00000136250
752,ENSG00000002726
753,ENSG00000131480
754,ENSG00000131471
755,ENSG00000138356
756,ENSG00000138660
757,ENSG00000100280
758,ENSG00000166747
759,ENSG00000213983
760,ENSG00000072958
761,ENSG00000129354
762,ENSG00000106367
763,ENSG00000182287
764,ENSG00000152056
765,ENSG00000196961
766,ENSG00000006125
767,ENSG00000161203
768,ENSG00000042753
769,ENSG00000132842
770,ENSG00000103723
771,ENSG00000065000
772,ENSG00000185009
773,ENSG00000070718
774,ENSG00000177879
775,ENSG00000157823
776,ENSG00000134262
777,ENSG00000226167
778,ENSG00000081014
779,ENSG00000221838
780,ENSG00000100478
781,ENSG00000254470
782,ENSG00000053770
783,ENSG00000125843
784,ENSG00000242802
785,ENSG00000120868
786,ENSG00000034053
787,ENSG00000011132
788,ENSG00000166313
789,ENSG00000077420
790,ENSG00000163697
791,ENSG00000113108
792,ENSG00000134982
793,ENSG00000115266
794,ENSG00000154856
795,ENSG00000198768
796,ENSG00000132703
797,ENSG00000164062
798,ENSG00000248329
799,ENSG00000169188
800,ENSG00000117362
801,ENSG00000138613
802,ENSG00000166181
803,ENSG00000149089
804,ENSG00000169621
805,ENSG00000171388
806,ENSG00000134817
807,ENSG00000105290
808,ENSG00000084234
809,ENSG00000101474
810,ENSG00000118137
811,ENSG00000158874
812,ENSG00000110244
813,ENSG00000110243
814,ENSG00000111701
815,ENSG00000124701
816,ENSG00000179750
817,ENSG00000249310
818,ENSG00000244509
819,ENSG00000243811
820,ENSG00000128394
821,ENSG00000239713
822,ENSG00000100298
823,ENSG00000173627
824,ENSG00000184730
