,0
1241,PAX2
1242,EXOSC7
1243,KIFAP3
1244,MKRN2
1245,MCM6
1246,REXO2
1247,RBM7
1248,RBMS2
1249,BAZ2A
1250,PTPN23
1251,MLH1
1252,UNG
1253,FMO4
1254,KLHL20
1255,RGS11
1256,SLC46A1
1257,PLXNA2
1258,SPAG5
1259,ANKRD13A
1260,TPD52
1261,ACACB
1262,TRAF4
1263,PAG1
1264,GPATCH1
1265,ICAM3
1266,NT5C2
1267,MCAM
1268,GPC4
1269,MBNL3
1270,CAMSAP3
1271,RAP1GAP
1272,XAB2
1273,ARHGEF1
1274,STXBP2
1275,MAP2K7
1276,DGKD
1277,CTTNBP2
1278,ACTL6B
1279,RARB
1280,TOP2B
1281,TM9SF3
1282,NFKB2
1283,UBE2T
1284,PPP1R12B
1285,DNAJC10
1286,GTF3C1
1287,IL4R
1288,USP33
1289,PAK3
1290,DCX
1291,SNRPA
1292,SPAG6
1293,EXOSC5
1294,APBB1IP
1295,LRCH4
1296,FAM76B
1297,SIRT6
1298,POLD3
1299,ACTN2
1300,CAPZB
1301,GPR137B
1302,JADE1
1303,SLC25A43
1304,UBE2A
1305,FGFR1
1306,FKBP6
1307,SMC1B
1308,FBLN1
1309,ITGA8
1310,CST7
1311,MAP2
1312,PIAS2
1313,AMPH
1314,ARAF
1315,MCCC1
1316,LAMP3
1317,FAP
1318,NEBL
1319,ACER3
1320,UBE2K
1321,PIK3C3
1322,N4BP2
1323,TIGAR
1324,TULP3
1325,SYNJ2
1326,ADCY2
1327,PPP2R5C
1328,RBFOX1
1329,GNB1
1330,HOXA9
1331,EDN1
1332,MLLT10
1333,ZCWPW1
1334,ADCYAP1R1
1335,FGF20
1336,P2RY10
1337,ITM2A
1338,NRDC
1339,VDAC3
1340,PCM1
1341,TNRC6C
1342,CBFA2T2
1343,BRINP1
1344,ITCH
1345,PKD2L2
1346,TP53INP2
1347,SDF4
1348,MYH7B
1349,TP73
1350,TOLLIP
1351,UBE2D4
1352,CLUL1
1353,RUNX1T1
1354,CDH17
1355,THOC1
1356,FKBP7
1357,OSBPL6
1358,SLC1A3
1359,XRCC5
1360,LXN
1361,SP140
1362,MKNK1
1363,TNS1
1364,REXO1
1365,SAR1A
1366,CDC14A
1367,RAPGEF3
1368,CEACAM1
1369,SENP1
1370,CIC
1371,LIPE
1372,FDFT1
1373,PAFAH1B3
1374,OPHN1
1375,KIF22
1376,SCGN
1377,CARMIL1
1378,PGM1
1379,DDX1
1380,DNM2
1381,EPB41L2
1382,RIMS1
1383,MOXD1
1384,STX7
1385,RABL2B
1386,KEAP1
1387,DDX43
1388,PTPRH
1389,DCT
1390,CRYBG3
1391,EPHA6
1392,SCTR
1393,RFX3
1394,RIF1
1395,RAB21
1396,SLC4A4
1397,SMARCA2
1398,RDH8
1399,SESN1
1400,MID2
1401,COL5A3
1402,SRCAP
1403,PUM3
1404,CPB2
1405,CHRNA3
1406,KCNN2
1407,CNOT4
1408,PSEN1
1409,CPOX
1410,CLDND1
1411,MOK
1412,HSP90AA1
1413,RBL1
1414,DLGAP4
1415,IGSF9B
1416,NDC80
1417,AP4E1
1418,RSBN1
1419,MAGI3
1420,CXCL2
1421,AFP
1422,COL4A4
1423,TCF7
1424,OSTM1
1425,CDH7
1426,IMPG2
1427,PCNP
1428,EXD2
1429,ARG2
1430,MEF2C
1431,PKP1
1432,UBA5
1433,STK17B
1434,CDC14B
1435,ZNF510
1436,LRP2
1437,ZNF506
1438,JMJD4
1439,DUSP12
1440,AACS
1441,DELE1
1442,CADPS2
1443,PCDHGA2
1444,PHLPP1
1445,ATP8B1
1446,IL12RB2
