,0
425,ENSG00000235099
426,ENSG00000181163
427,ENSG00000170759
428,ENSG00000093183
429,ENSG00000100034
430,ENSG00000100503
431,ENSG00000261304
432,ENSG00000078177
433,ENSG00000171992
434,ENSG00000143222
435,ENSG00000135535
436,ENSG00000087884
437,ENSG00000132823
438,ENSG00000258819
439,ENSG00000204054
440,ENSG00000255801
441,ENSG00000267394
442,ENSG00000267943
443,ENSG00000234949
444,ENSG00000224075
445,ENSG00000274444
446,ENSG00000168010
447,ENSG00000140451
448,ENSG00000178445
449,ENSG00000118407
450,ENSG00000128923
451,ENSG00000170903
452,ENSG00000158106
453,ENSG00000036565
454,ENSG00000228944
455,ENSG00000234719
456,ENSG00000225697
457,ENSG00000140307
458,ENSG00000265203
459,ENSG00000123131
460,ENSG00000078898
461,ENSG00000224301
462,ENSG00000276174
463,ENSG00000166743
464,ENSG00000166917
465,ENSG00000282057
466,ENSG00000258977
467,ENSG00000272037
468,ENSG00000137078
469,ENSG00000214773
470,ENSG00000184908
471,ENSG00000131697
472,ENSG00000258038
473,ENSG00000166501
474,ENSG00000259595
475,ENSG00000251206
476,ENSG00000234840
477,ENSG00000254028
478,ENSG00000138386
479,ENSG00000159339
480,ENSG00000170790
481,ENSG00000279107
482,ENSG00000163655
483,ENSG00000228237
484,ENSG00000158161
485,ENSG00000280295
486,ENSG00000254266
487,ENSG00000072609
488,ENSG00000158578
489,ENSG00000079337
490,ENSG00000249500
491,ENSG00000166979
492,ENSG00000139946
493,ENSG00000283413
494,ENSG00000102524
495,ENSG00000139734
496,ENSG00000163632
497,ENSG00000101331
498,ENSG00000165501
499,ENSG00000260845
500,ENSG00000273356
501,ENSG00000136463
502,ENSG00000143499
503,ENSG00000204007
504,ENSG00000265093
505,ENSG00000185838
506,ENSG00000177406
507,ENSG00000136240
508,ENSG00000277534
509,ENSG00000198246
510,ENSG00000158373
511,ENSG00000281831
512,ENSG00000102057
513,ENSG00000246640
514,ENSG00000259961
515,ENSG00000223400
516,ENSG00000257953
517,ENSG00000112306
518,ENSG00000090060
519,ENSG00000261884
520,ENSG00000128891
521,ENSG00000137275
522,ENSG00000183963
523,ENSG00000180658
524,ENSG00000204469
525,ENSG00000164919
526,ENSG00000139899
527,ENSG00000088986
528,ENSG00000148843
529,ENSG00000189241
530,ENSG00000206069
531,ENSG00000230082
532,ENSG00000232233
533,ENSG00000267767
534,ENSG00000110195
535,ENSG00000226453
536,ENSG00000276054
537,ENSG00000026103
538,ENSG00000077514
539,ENSG00000242540
540,ENSG00000227708
541,ENSG00000273245
542,ENSG00000225180
543,ENSG00000128739
544,ENSG00000272862
545,ENSG00000277481
546,ENSG00000154447
547,ENSG00000124568
548,ENSG00000133318
549,ENSG00000279754
550,ENSG00000108759
551,ENSG00000163328
552,ENSG00000255693
553,ENSG00000135469
554,ENSG00000169136
555,ENSG00000060491
556,ENSG00000218819
557,ENSG00000196335
558,ENSG00000235781
559,ENSG00000114745
560,ENSG00000275812
561,ENSG00000233570
562,ENSG00000064651
563,ENSG00000270127
564,ENSG00000276500
565,ENSG00000235021
566,ENSG00000275759
567,ENSG00000236088
568,ENSG00000243636
569,ENSG00000148175
570,ENSG00000169155
571,ENSG00000168016
572,ENSG00000116871
573,ENSG00000106526
574,ENSG00000092208
575,ENSG00000160285
576,ENSG00000152082
577,ENSG00000066933
578,ENSG00000156603
579,ENSG00000278367
580,ENSG00000108797
581,ENSG00000100453
582,ENSG00000138780
583,ENSG00000261052
584,ENSG00000162889
585,ENSG00000236769
586,ENSG00000228826
587,ENSG00000188338
588,ENSG00000125149
589,ENSG00000089916
590,ENSG00000176978
591,ENSG00000279872
592,ENSG00000163322
593,ENSG00000178919
594,ENSG00000229192
595,ENSG00000225330
596,ENSG00000165643
597,ENSG00000267563
598,ENSG00000130208
599,ENSG00000150722
600,ENSG00000008300
601,ENSG00000128340
602,ENSG00000110046
603,ENSG00000178075
604,ENSG00000006432
