,0
729,SLC2A3
730,PSD
731,CTDP1
732,YBX3
733,STYK1
734,WNK1
735,CCAR1
736,OGFR
737,GNA15
738,CREB3L3
739,PIGV
740,PTPRU
741,SNRNP40
742,RIMBP2
743,COL11A1
744,QSER1
745,MPC1
746,ACAA1
747,BCAT1
748,HDAC7
749,LZTS1
750,PRDM6
751,SPAG4
752,NCKAP1
753,MRPS35
754,SFSWAP
755,TNK2
756,MON2
757,CDH3
758,ARSF
759,GPBP1
760,DGAT2
761,ZNF112
762,CS
763,LTK
764,MRPS24
765,ELMO2
766,VMP1
767,APPBP2
768,POLD1
769,SEZ6
770,EIF4B
771,SLC6A16
772,SPHK2
773,RPL18
774,CA11
775,ISOC2
776,U2AF2
777,EPN1
778,MED29
779,AHRR
780,ZNF275
781,MTMR1
782,GPC1
783,ADCK1
784,HAGH
785,RNF4
786,CASP8
787,LIMCH1
788,TM7SF3
789,DLX3
790,SPA17
791,TSPAN32
792,DMRT3
793,ST3GAL6
794,ATP2C2
795,NGFR
796,CDON
797,TAF2
798,HIPK2
799,TNPO3
800,RFXANK
801,TMEM161A
802,LPAR2
803,CTSA
804,SUGP2
805,SLC12A2
806,SNX24
807,EYA2
808,CNN2
809,ABCA7
810,SNCAIP
811,DDX20
812,BTBD1
813,FAR2
814,BCAS1
815,CHI3L2
816,SBNO2
817,PMS1
818,HMG20B
819,CALCRL
820,TAF11
821,ANKS1A
822,AP3D1
823,ZNF76
824,NTHL1
825,GNAI3
826,IPO5
827,OAT
828,WDR3
829,PKN2
830,WDR18
831,TRAM2
832,NTN1
833,GLP2R
834,MCM10
835,DGKA
836,ERBB3
837,ANKRD44
838,ADAT1
839,PDIA5
840,TBC1D22B
841,NDUFB4
842,SPEN
843,MYLK
844,ZC3H15
845,MAP2K4
846,SNAP91
847,SLK
848,CYB5R4
849,COL17A1
850,GSTO2
851,SEC61A2
852,PRKCQ
853,TLE2
854,ASB1
855,FAM107B
856,ME1
857,TBC1D1
858,CDK13
859,MTHFD2
860,SLC9A7
861,FOXJ2
862,YBX1
863,PDE4A
864,PPP2R5A
865,ELAVL1
866,TIE1
867,DIP2B
868,SMARCD1
869,KDM4A
870,NFYC
871,ZMYND12
872,NGEF
873,ASPM
874,CD84
875,ELOVL1
876,SPI1
877,MPPED2
878,CLDN18
879,ZBTB11
880,ATXN3
881,GOLGA5
882,FGFR2
883,LRRC40
884,ISOC1
885,EML1
886,TRMT11
887,THUMPD1
888,MSANTD3
889,KIF26A
890,ATG2B
891,ARFGEF1
892,ACSM2B
893,ZFAT
894,MTFR1
895,STAG3
896,FECH
897,MYO9A
898,DDX3Y
899,PFKP
900,IDI1
901,SP100
902,KLF6
903,NEO1
904,TRAM1
905,PHKA1
906,TNFRSF1A
907,CACNB1
908,EVI5
909,STOML1
910,PKM
911,DHX29
912,DNTTIP2
913,METTL22
914,TP53BP1
915,TRO
916,RRP15
917,RHOA
918,DHX8
919,PRKCZ
920,ZFY
921,IARS2
922,SYT1
923,NAV3
924,IDH3G
925,ROGDI
926,PDZD4
927,ATP2B3
928,ROCK1
929,CBFB
930,PDK3
931,HYAL2
932,HDAC4
933,RASSF1
934,FGFR3
935,IFI35
936,HEATR6
937,COASY
938,PLEKHH3
939,MEF2A
940,OTUD5
941,TFE3
942,TBC1D25
943,ACSL4
944,INPP5A
945,GPKOW
946,FTSJ1
947,PRR11
948,REEP1
949,ATP11A
950,POLR1A
951,LAPTM4A
952,TTC7A
953,IP6K2
954,STON1-GTF2A1L
955,SRBD1
956,KIF2A
957,RASGRP2
958,PSME4
959,IFT80
960,SIRT2
961,ERLEC1
962,PPP2R5B
963,PYGM
964,PITX1
965,MAST4
966,SDK2
967,NUP133
968,NUCKS1
969,VPS35
970,DNAJA2
971,BCL3
972,KCNAB2
973,ABCC9
974,GAL
975,CLEC2D
976,FUNDC1
977,MAOB
978,RORA
979,DRD4
980,TGFBR3
981,HES2
982,ATP1B3
983,NEDD4
984,PIGB
985,MAPK6
986,GNB5
987,RAB27A
988,LRP6
989,GUCY2C
990,NUCB2
991,PFN2
992,PTPN3
993,SPTB
994,DAPP1
995,FGF10
996,SLC44A1
997,TMEM260
998,SMG6
999,EXOC5
1000,CLTCL1
1001,FGF22
1002,FSTL3
1003,DGCR2
1004,RNF126
1005,MNT
1006,ZXDC
1007,JMJD6
1008,POLB
1009,ST6GALNAC1
1010,WIPI1
1011,FRMPD1
1012,GBA2
1013,NDST1
1014,ASNS
1015,AP3M2
1016,CNGB1
1017,ST6GALNAC2
1018,PABPC1
1019,TESK2
1020,CSNK2A2
1021,PTPN21
1022,EIF2B3
1023,CAMK2A
1024,TCOF1
1025,CDC42
1026,OSBPL3
1027,SLC12A3
1028,RAD18
1029,ATP2B1
1030,TRPM5
1031,NCK2
1032,MAP4K4
1033,MGAT4A
1034,RPL31
1035,WDR1
1036,SNX13
1037,ARHGAP10
1038,RPS6KA2
1039,ING3
1040,VASH1
1041,LMCD1
1042,SEL1L
1043,TRIP13
1044,ATP6AP1
1045,TCF3
1046,TRIB2
1047,DAZAP1
1048,MBD3
1049,PRLH
1050,HLTF
1051,FAM50A
1052,FAM3A
1053,MYO3B
1054,CYBRD1
1055,CDH19
1056,PDCD2
1057,RDH11
1058,ACTN1
1059,ZFYVE26
1060,RPS6KA6
1061,EPN2
1062,PTPN18
1063,LIMS2
1064,ASIC4
1065,SPEG
1066,LNX1
1067,ALDH3A2
1068,TFRC
1069,SREBF1
1070,TRPC5
1071,AFF4
1072,UBE2D1
1073,RHOBTB1
1074,SMC1A
1075,HSD17B10
1076,MARK2
1077,HMMR
1078,CHFR
1079,TRHDE
1080,P4HA2
1081,FCGR2B
1082,NFATC3
1083,TRNT1
1084,ACADVL
1085,STK10
1086,FBXW11
1087,ACAP1
1088,CRMP1
1089,EVC
1090,DERL2
1091,SIDT1
1092,TMEM38A
1093,AP1M1
1094,PVR
1095,XRCC1
1096,SCARB1
1097,MCM2
1098,MOV10L1
1099,PANX2
1100,TP63
1101,ALPK1
1102,LLGL2
1103,PDE8A
1104,CLCN4
1105,NLE1
1106,SDHA
1107,SMARCE1
1108,GSDMB
1109,KDM5A
1110,ADAM11
1111,PPP2R3A
1112,FERMT2
1113,DHRS9
1114,CD5L
1115,PTGS2
1116,IGF2BP2
1117,MAP3K13
1118,ST6GAL1
1119,TBX21
1120,FRY
1121,PICALM
1122,GLI2
1123,CLASP1
1124,MRPS34
1125,NOTCH3
1126,CLNS1A
1127,PPP2R2C
1128,TEAD2
1129,EED
1130,CDHR2
1131,TSG101
1132,ATP2A3
1133,CA12
1134,MGLL
1135,NTN4
1136,BCS1L
1137,NUAK1
1138,DPP8
1139,SLC24A1
1140,ZNF532
1141,SCARF1
1142,LMAN1
1143,IPCEF1
1144,ZZEF1
1145,ENO1
1146,SLC12A1
1147,ANO8
1148,TUBE1
1149,ARHGEF10L
1150,TXK
1151,WSCD2
1152,TACR2
1153,ACTR6
1154,TIPIN
1155,SRI
1156,EIF4G3
1157,NUP37
1158,SEMA3A
1159,GTSE1
1160,SEMA3C
1161,TTC38
1162,ACAT1
1163,GRAMD4
1164,CELSR1
1165,ZNF638
1166,SLC25A40
1167,TIMM21
1168,ADD2
1169,RASAL2
1170,VPS9D1
1171,ZNF37A
1172,MARK3
1173,SLC25A3
1174,FNDC3B
1175,FOSL2
1176,FRYL
1177,TMEM131
1178,FSCN1
1179,ACTB
1180,MOCOS
1181,PLD1
1182,WDR62
1183,DLG1
1184,RAB7A
1185,BCAP29
1186,SEC31B
1187,SART3
1188,ARHGAP15
1189,TUBA3D
1190,PAX2
1191,EXOSC7
1192,KIFAP3
1193,MKRN2
1194,MCM6
1195,REXO2
1196,RBM7
1197,RBMS2
1198,BAZ2A
1199,PTPN23
1200,MLH1
1201,UNG
1202,FMO4
1203,KLHL20
1204,RGS11
1205,SLC46A1
1206,PLXNA2
1207,SPAG5
1208,ANKRD13A
1209,TPD52
1210,ACACB
1211,TRAF4
1212,PAG1
1213,GPATCH1
1214,ICAM3
1215,NT5C2
1216,MCAM
1217,GPC4
1218,MBNL3
1219,CAMSAP3
1220,RAP1GAP
1221,XAB2
1222,ARHGEF1
1223,STXBP2
1224,MAP2K7
1225,NMRK2
1226,DGKD
1227,CTTNBP2
1228,RARB
1229,TOP2B
1230,TM9SF3
1231,NFKB2
1232,UBE2T
1233,PPP1R12B
1234,DNAJC10
1235,GTF3C1
1236,IL4R
1237,USP33
1238,PAK3
1239,CAPN6
1240,DCX
1241,SNRPA
1242,SPAG6
1243,EXOSC5
1244,APBB1IP
1245,LRCH4
1246,FAM76B
