sample/cell_type,B-cells,CAFs,Cancer Epithelial,Endothelial,Myeloid,Normal Epithelial,PVL,Plasmablasts,T-cells
TCGA-A8-A09G-01A-21R-A00Z-07,0.0417942586518533,0.1484035131883673,0.2833338431719618,0.095239159772068,0.1081629676264376,0.0105678445015561,0.039370513936015,0.0506173451662694,0.2225105539854712
TCGA-AN-A0AL-01A-11R-A00Z-07,0.1789396736680544,0.2917650720893205,0.0817905004180247,0.075459555341283,0.0567212857978215,0.1435398088455996,0.0557579768265676,0.029080596300888,0.0869455307124402
TCGA-A2-A0CT-01A-31R-A056-07,0.0158723139868733,0.1908502153709329,0.5486155600982446,0.0892758662249268,0.0848456460375465,0.0106502034831015,0.0593801836436507,0.0,0.000510011154723
TCGA-AN-A049-01A-21R-A00Z-07,0.0263548216478023,0.378174685105117,0.2989254405223372,0.0799938658695981,0.1036565167044256,0.0,0.0345711412459001,0.0034725933644469,0.0748509355403725
TCGA-LD-A74U-01A-13R-A33J-07,0.0103417795082529,0.4866371864366344,0.0692139237195473,0.1314245670766708,0.1108429145157117,0.1166963130894702,0.0269026354960363,0.0,0.0479406801576762
TCGA-D8-A1Y1-01A-21R-A14M-07,0.0140495005113123,0.6018286004246459,0.2009164989471005,0.038524412832418,0.1221711646137225,0.0,0.0070520518547382,0.0,0.0154577708160619
TCGA-A2-A0T5-01A-21R-A084-07,0.0188490250647226,0.2807301880898287,0.2339066585565522,0.0869855378244342,0.0469774960870474,0.2182054101333213,0.0993302506296523,0.0,0.0150154336144412
TCGA-D8-A1JM-01A-11R-A13Q-07,0.0090423656501975,0.0768958910027317,0.2099519293596796,0.0378463828928462,0.0249602042632019,0.5137335328464971,0.0293235699467154,0.0100331351099574,0.0882129889281728
TCGA-OL-A6VO-01A-12R-A33J-07,0.0076652115630094,0.1305149789247377,0.4109014123614131,0.0379795429449509,0.0914716932790722,0.1868366325813542,0.0308445280805411,0.017408505603407,0.0863774946615141
TCGA-AC-A2FG-01A-11R-A17B-07,0.0033766251955304,0.2531711338055171,0.0802278575775403,0.1306240072310538,0.0546698053499665,0.3655235053269786,0.0506900306800309,0.0156650680434492,0.0460519667899329
TCGA-E9-A22H-01A-11R-A157-07,0.0488232037548334,0.1249901290847719,0.3204718216835115,0.2086045435852837,0.1089224001584523,0.0268233381883666,0.0282189004970713,0.0212965928083654,0.1118490702393435
TCGA-B6-A0X0-01A-21R-A115-07,0.0032247333178122,0.1394326547423164,0.4484731683519194,0.0726684986407897,0.0363419667534063,0.2111923845958316,0.0429414837537905,0.0,0.0457251098441337
TCGA-D8-A73X-01A-11R-A32P-07,0.0067061552710984,0.5637512294398381,0.2260212302061771,0.0517487930049424,0.0818186143646537,0.0362426805202639,0.0041272751854225,0.0024738623071657,0.0271101597004379
TCGA-AQ-A7U7-01A-22R-A352-07,0.1487422814610483,0.3015401485840264,0.0,0.0859340507917626,0.087581479824326,0.0130474018028005,0.0216567518676411,0.0300434915628194,0.3114543941055755
TCGA-A2-A3Y0-01A-11R-A239-07,0.0131412753075994,0.1337658219952794,0.3568538215515835,0.0255811470312025,0.0924495266377531,0.0711411914191541,0.0502338843022466,0.0169309162547766,0.2399024155004042
TCGA-E2-A1LK-01A-21R-A14D-07,0.0011402814638546,0.2145096838427661,0.2544022467364709,0.0200734685252273,0.0547073714376942,0.4266415291084305,0.0144625845286359,0.0,0.0140628343569202
TCGA-BH-A0B7-01A-12R-A115-07,0.1081046458550077,0.2778949452845461,0.1083889403145516,0.1360603017117302,0.0643196050569331,0.0688711506838286,0.0151324103230408,0.0029022421289222,0.2183257586414392
TCGA-AR-A2LK-01A-11R-A180-07,0.0053499707865859,0.3700697974436172,0.354068068264003,0.0582875776235143,0.1242713300713308,0.0,0.0504831845623908,0.0031614219137002,0.0343086493348574
TCGA-AO-A1KT-01A-11R-A13Q-07,0.0141068810290088,0.4219164186037366,0.3311228428062996,0.0579364250333468,0.1058856705441452,0.0,0.0540898510647092,0.0,0.0149419109187535
TCGA-BH-A0HF-01A-11R-A056-07,0.0188602316156331,0.4136671219162844,0.0864584657602819,0.1108685755253947,0.1036295554157966,0.1597178901031938,0.0481158740199927,0.0057168483978227,0.0529654372455996
TCGA-A8-A09R-01A-11R-A00Z-07,0.0140404819347883,0.4197213654784576,0.0859044186944594,0.0446400730933513,0.1535000118581977,0.176429950968525,0.0101931974349868,0.0024959809652185,0.0930745195720151
TCGA-AR-A1AR-01A-31R-A137-07,0.0235543460557091,0.2031806963750433,0.0319632258363377,0.098029510906847,0.2165866044831296,0.1716710561293467,0.0319002954604585,0.0,0.223114264753128
TCGA-A7-A0DC-01A-11R-A00Z-07,0.0347157764109189,0.051241973958433,0.3098890210443915,0.1774122655391989,0.0189725121179929,0.1935540515052011,0.1762027961253927,0.0238261093534874,0.0141854939449835
TCGA-A7-A0DC-01B-04R-A22O-07,0.1169455027622423,0.1514313064844079,0.0,0.1322967662306873,0.0453941721550685,0.267691364354705,0.1671957560694772,0.0340313456685325,0.0850137862748789
TCGA-BH-A1F8-01A-11R-A13Q-07,0.0045050281098372,0.308391082888922,0.4445305773873851,0.0698588970507611,0.0984312023231756,0.0,0.0071510847364955,0.0165247737085439,0.0506073537948792
TCGA-A7-A56D-01A-11R-A27Q-07,0.0,0.4713608477205169,0.4144232043905785,0.0096709690680504,0.0423207101660167,0.0,0.0440226121122345,0.0138094292714089,0.0043922272711938
TCGA-E9-A1ND-01A-11R-A144-07,0.0,0.1711277655151703,0.0373139557759796,0.0547041958844577,0.2333791678368957,0.1710876078058675,0.0338003464772206,0.0196231365287842,0.278963824175624
TCGA-C8-A27B-01A-11R-A169-07,0.0639104247768902,0.0680286245352196,0.0170378336201496,0.041579938391822,0.1707174890397283,0.4134688157024187,0.0142840679436362,0.0120624478890228,0.1989103581011121
TCGA-A7-A0DB-01A-11R-A00Z-07,0.0037595314115259,0.3890079293954448,0.3065986121523905,0.0838233951537693,0.1494661769842255,0.0155972034830632,0.0342595898132613,0.0,0.0174875616063192
TCGA-C8-A134-01A-11R-A115-07,0.0270235178084574,0.1296863349948501,0.0900730967070948,0.05310452243629,0.0919103846570706,0.26814607485902,0.2254443267993543,0.0017881174469121,0.1128236242909502
TCGA-E2-A107-01A-11R-A10J-07,0.0018865704395329,0.1130237089686623,0.6454369504913677,0.1056672272306893,0.0420589612177678,0.0,0.0491276169143286,0.0016012786081715,0.0411976861294796
TCGA-BH-A0BP-01A-11R-A115-07,0.0111680952773417,0.4593640154455135,0.1544983645526294,0.1508539678920433,0.0565038415970414,0.0745636906425111,0.0737279292086417,0.0,0.0193200953842777
TCGA-A8-A091-01A-11R-A00Z-07,0.028656025073954,0.2587420932824916,0.2608027712013296,0.128231396991772,0.0934710620658916,0.0151724029428445,0.1340108627939855,0.0084341108794093,0.0724792747683216
TCGA-AC-A3OD-01B-06R-A22O-07,0.1173000907325439,0.1297587204494782,0.0,0.0704401200848386,0.114474872815383,0.0886775030224817,0.047386397855639,0.0133587101705854,0.4186035848690499
TCGA-EW-A1PE-01A-11R-A144-07,0.0231495194613431,0.2759663859547933,0.0456172725200926,0.1861405373844796,0.1477533501728704,0.1024223775998365,0.0189713377498754,0.080504740293927,0.1194744788627818
TCGA-BH-A0DK-01A-21R-A056-07,0.059683906152389,0.2434918958868035,0.142671444991854,0.1175370937074812,0.0707671760801923,0.0249956084731487,0.0703834406276089,0.0160904406823252,0.2543789933981967
TCGA-A8-A06R-01A-11R-A00Z-07,0.014909792406274,0.3660949858053158,0.2673973266418705,0.0651467406549084,0.0788713492688518,0.0,0.0791411979412485,0.0563897802884967,0.0720488269930342
TCGA-E9-A3QA-01A-61R-A22K-07,0.1252843043119546,0.1314094820106492,0.0499998167648849,0.0499365290739872,0.1159723601853801,0.1994786646042409,0.0577118964510879,0.0160528848608084,0.2541540617370065
TCGA-EW-A1P1-01A-31R-A14D-07,0.0041449592764893,0.308898671948927,0.0,0.2396843402460942,0.0776132024945406,0.1833389468944052,0.0780311042499231,0.0,0.1082887748896203
TCGA-E2-A1IN-01A-11R-A13Q-07,0.0,0.6268851569573908,0.2053518402569907,0.0517616811165274,0.064460871559236,0.0,0.0436013984944409,0.0,0.0079390516154139
TCGA-BH-A0HQ-01A-11R-A034-07,0.0038180328724727,0.5125398187338128,0.2426066261368267,0.0588341407586541,0.0686364235440968,0.0677952831307274,0.0357216688055415,0.0009244097983847,0.0091235962194831
TCGA-B6-A0WY-01A-11R-A109-07,0.0181975095260138,0.3106219489462147,0.0660172053424864,0.1226946318712732,0.0577278232486167,0.2317600029183314,0.1379369593314207,0.0080693365991531,0.0469745822164898
TCGA-A8-A090-01A-11R-A00Z-07,0.0140248378535829,0.2986925612525152,0.2811790256412342,0.1559376522966356,0.1516950475150813,0.0,0.0332432247821686,0.0086959769677227,0.0565316736910592
TCGA-A8-A08X-01A-21R-A00Z-07,0.0228078125961338,0.3875438341799425,0.1451404262333787,0.0432483668036865,0.084457003548542,0.036142391174748,0.0281358566814298,0.1613418432462557,0.0911824655358825
TCGA-3C-AALK-01A-11R-A41B-07,0.0049321190120183,0.5334709004937445,0.1975278596878122,0.0541951957152173,0.0514057983806786,0.0516711642931686,0.0318545200273852,0.0091286711815527,0.065813771208422
TCGA-EW-A1OW-01A-21R-A144-07,0.0226997547534243,0.2978695289741611,0.0371778193511963,0.1297703577831525,0.0777917861613991,0.2135499233425226,0.1652766330018129,0.0113181012303379,0.0445460954019932
TCGA-A2-A0CS-01A-11R-A115-07,0.0,0.5629143547753844,0.2701882357261334,0.0409745895867627,0.1057730813162347,0.0,0.0,0.0,0.0201497385954846
TCGA-BH-A18M-01A-11R-A12D-07,0.0255564921324497,0.5046373753169595,0.0927672550180039,0.1439858267005243,0.0697786502621597,0.0608338823792541,0.0383125809958938,0.0005892260825739,0.0635387111121807
TCGA-E2-A1LB-01A-11R-A144-07,0.0,0.362176950345879,0.1152959124826992,0.0459761452703964,0.1022270942135318,0.340798996908608,0.0,0.0202954921579884,0.0132294086208968
TCGA-PL-A8LX-01A-11R-A41B-07,0.0,0.1056473022096278,0.4578115254733305,0.1393869041815555,0.1118259466599228,0.0,0.1320403918614266,0.050837197913429,0.0024507317007075
TCGA-E2-A2P6-01A-11R-A19W-07,0.030132987379697,0.2184167792688582,0.4155424077125319,0.088337904584993,0.0959728698073035,0.0755944734677557,0.0462156278558209,0.009302356778087,0.0204845931449524
TCGA-BH-A18R-01A-11R-A12D-07,0.0294666220919683,0.214808169553166,0.322421477333444,0.0709326666580366,0.0839423622028476,0.0962177121960771,0.0433909311310637,0.0339560674842302,0.1048639913491661
TCGA-BH-A0B0-01A-21R-A115-07,0.0209275538440151,0.4990920553693138,0.1283801482810554,0.10062074328403,0.0716256184675291,0.0321092605095364,0.0143463642855666,0.0,0.1328982559589531
TCGA-GM-A2DI-01A-31R-A18M-07,0.1136704151698968,0.211825092211402,0.0,0.0838824816550833,0.0957145201452726,0.0589846565922733,0.0118895783746544,0.0042898040423135,0.4197434518091037
TCGA-GM-A5PV-01A-11R-A28M-07,0.0,0.0590679900654539,0.4493794385597283,0.0778739457626421,0.0856573256423071,0.2003881200589786,0.0392764674993807,0.0,0.0883567124115089
TCGA-A7-A0CG-01A-12R-A056-07,0.0722001623108222,0.33045239148019,0.0388752662595984,0.1095809279046781,0.0684882182482576,0.1266862645073311,0.0442256010795606,0.0005129796735894,0.2089781885359723
TCGA-AC-A2QH-01B-04R-A22O-07,0.1059683275822219,0.4809398910838736,0.1095806511075778,0.0470075540563901,0.0343042728060408,0.0580105267636665,0.1241932373990407,0.0201283938145306,0.0198671453866577
TCGA-GM-A4E0-01A-12R-A266-07,0.0083352420715611,0.2485472159920217,0.0135643159668845,0.3010447683466966,0.1049764903225815,0.0833110241833853,0.1316208326668754,0.0,0.1086001104499934
TCGA-AC-A2QH-01A-11R-A18M-07,0.0352154444982441,0.59525369433327,0.0801562794189136,0.0701649198567253,0.0671257108518484,0.023583622027297,0.0725908599097348,0.0383630005380092,0.0175464685659575
TCGA-GM-A3XL-01A-11R-A22U-07,0.0153641122799598,0.0892666072844899,0.4435368610014829,0.0118362136249296,0.1052866407034683,0.0910429058958143,0.0119103989235562,0.0356949525661592,0.1960613077201395
TCGA-D8-A1XO-01A-11R-A14M-07,0.0342786621105478,0.550352000568145,0.117481594695909,0.0720271068609872,0.1246815231830256,0.0434931561870508,0.0,0.0,0.0576859563943343
TCGA-BH-A1F2-01A-31R-A13Q-07,0.0029769024181975,0.425595446045351,0.0973751898470199,0.1379690776569774,0.0868206314750459,0.2021643729162761,0.0366448914630506,0.0,0.0104534881780813
TCGA-A7-A26J-01A-11R-A169-07,0.0142833483002021,0.4410253897640301,0.1837211304853419,0.0866680098350411,0.1056277658825383,0.0456581917599386,0.080896869991953,0.0027272539459392,0.0393920400350154
TCGA-AR-A24H-01A-11R-A169-07,0.0098024011365494,0.1078842853210006,0.3817776944982134,0.1140685529121312,0.134462840804757,0.0,0.074855691513573,0.0013323298097891,0.1758162040039861
TCGA-A7-A26J-01A-11R-A277-07,0.0122426131465324,0.3682683339210293,0.2760409417787996,0.0680255451767365,0.1023225503230026,0.0396735069933675,0.0778017892062388,0.0087415181322681,0.0468832013220249
TCGA-C8-A8HQ-01A-11R-A36F-07,0.0302284528197688,0.5319421824108346,0.1866834925281996,0.0479368937326193,0.0799711553300058,0.0008644391952877,0.0148230925882216,0.0064824270811143,0.1010678643139482
TCGA-B6-A0RU-01A-11R-A084-07,0.0042099651794833,0.3450531518451761,0.0807350926468598,0.1057360605608083,0.0310608365347546,0.2837710599921655,0.1019289807858278,0.0247024946105414,0.0228023578443828
TCGA-OL-A5D8-01A-11R-A27Q-07,0.0103115728382111,0.2037237102623361,0.5187447998604012,0.050085747262039,0.0504724193238828,0.0,0.0751003455548026,0.0003534982166866,0.0912079066816401
TCGA-OL-A97C-01A-32R-A41B-07,0.0043495995485147,0.6234023111644331,0.0606267073958301,0.0512266303789957,0.0490690755139051,0.0551684317435675,0.0427632308961128,0.0143137592607556,0.0990802540978852
TCGA-GM-A3XG-01A-31R-A24H-07,0.0013107880438885,0.1430449553509897,0.0929145295775566,0.0815808112400834,0.0322520184528979,0.4512770520338922,0.1834920600830973,0.0008812140757912,0.0132465711418027
TCGA-AR-A2LJ-01A-12R-A19W-07,0.0111835687307073,0.4202736362406709,0.1797972619694592,0.0530058845112447,0.1707680180442665,0.0022107559722069,0.0227743732029576,0.0039381334194278,0.1360483679090588
TCGA-GM-A3NW-01A-21R-A22K-07,0.0201300114991443,0.1864293602442494,0.3758795711565985,0.1310621968046287,0.0536561708655977,0.0963704193618344,0.0598185725707057,0.0048353906663383,0.0718183068309027
TCGA-A2-A0EV-01A-11R-A034-07,0.0092913010894566,0.4268489014269942,0.1824582846340541,0.0779218830768093,0.131876410916476,0.0260361868483124,0.0141456071844927,0.006747833258808,0.1246735915645963
TCGA-C8-A26X-01A-31R-A16F-07,0.0190378384495141,0.1978951173865947,0.2124303174267392,0.0772549526720634,0.1122837562367379,0.0038709993570642,0.0573503489284397,0.1351491008904622,0.1847275686523844
TCGA-D8-A1XF-01A-11R-A14D-07,0.0262100194515152,0.0917198744348681,0.515844574234739,0.0609601249995483,0.0796558468011625,0.0,0.1534520447232277,0.0384367889290789,0.0337207264258601
TCGA-A2-A0YI-01A-31R-A10J-07,0.0787775443330985,0.2709952338447337,0.055479522619885,0.1142377287429413,0.1887269476231019,0.0524949396936666,0.0206661436341961,0.0253040961424921,0.1933178433658842
TCGA-D8-A27G-01A-11R-A16F-07,0.0160363421552782,0.4898114055551385,0.1740331512686555,0.059508325754025,0.0725355246960138,0.0,0.0305503347626778,0.0,0.1575249158082109
TCGA-OL-A66H-01A-11R-A29R-07,0.021065052942405,0.1782622874857472,0.2727381916486507,0.1299503955987893,0.196180926667366,0.0,0.0511811056874834,0.073366356392944,0.0772556835766141
TCGA-B6-A0WV-01A-11R-A109-07,0.0,0.264017720976675,0.5627177487098582,0.0577684304647324,0.0203696801015745,0.0256205942125446,0.0613707246580973,0.0081351008765178,0.0
TCGA-BH-A0DE-01A-11R-A115-07,0.0093204655095279,0.2650719333998287,0.1246695327179388,0.2135728110189323,0.1132311777636241,0.0934677083797819,0.094366872140823,0.0,0.0862994990695433
TCGA-E2-A1L7-01A-11R-A144-07,0.0265594317541461,0.2070463634576259,0.2204838220780314,0.0581553228567603,0.1002604827647889,0.0346411507760551,0.0680209924272116,0.0109151361931089,0.2739172976922714
TCGA-D8-A1JG-01B-11R-A13Q-07,0.1344342745801053,0.198952777542412,0.0726123771043371,0.055615186301744,0.105503039035685,0.1288133224243627,0.0103080750413609,0.1526768432581867,0.141084104711806
TCGA-A8-A075-01A-11R-A084-07,0.009814602583481,0.3542029004601763,0.2786868865185565,0.049935949563201,0.1088347795995186,0.0,0.0195645364127676,0.0657464796230671,0.1132138652392313
TCGA-JL-A3YX-01A-11R-A22U-07,0.0108866915332735,0.3065072110225513,0.4977012718928735,0.0686607671125957,0.0300040704295857,0.0097795773684925,0.0552102485213697,0.0112382748005243,0.0100118873187334
TCGA-A2-A4S1-01A-21R-A266-07,0.0,0.7803997782721788,0.0,0.022658620141786,0.1023042548411542,0.0,0.0900636468156959,0.0,0.0045736999291851
TCGA-C8-A12V-01A-11R-A115-07,0.0975029114778425,0.080910586569299,0.0,0.047625584496213,0.1654527934955249,0.1226166131659789,0.0196268814037004,0.0416622341271377,0.4246023952643032
TCGA-D8-A4Z1-01A-21R-A266-07,0.0332613787013149,0.293562382226477,0.0,0.1339528656245995,0.0469678884232695,0.3269687618423227,0.0820887693497341,0.0089038814261434,0.0742940724061386
TCGA-EW-A1P0-01A-11R-A144-07,0.0123775837093114,0.190688662272138,0.3354833158490058,0.0794066923974327,0.0797866157868399,0.0,0.0798856648976191,0.0,0.222371465087653
TCGA-BH-A0WA-01A-11R-A109-07,0.004643610177154,0.3144416666511495,0.0071340307415862,0.0630768922337729,0.0614545737810853,0.360560322780403,0.1016862626627077,0.0379924300399269,0.0490102109322144
TCGA-AQ-A1H3-01A-31R-A13Q-07,0.0482514377205143,0.3345648899771936,0.1440363854470274,0.162900424001013,0.0587648429497805,0.0448678218805296,0.0795387536261657,0.0,0.1270754443977758
TCGA-A7-A13E-01A-11R-A12P-07,0.0072714670277886,0.2238980751831611,0.2113440546262924,0.0164793591694234,0.0646170803249291,0.4152362273412539,0.0488181471984055,0.0,0.0123355891287456
TCGA-BH-A0HO-01A-11R-A034-07,0.0018808954377683,0.1935658473501826,0.3049730972156638,0.152303740670241,0.1973107705605082,0.012981771466578,0.043930197094378,0.0615957052734977,0.0314579749311818
TCGA-D8-A1XW-01A-11R-A14M-07,0.0031075396403085,0.1126502783483926,0.0,0.0956333596040369,0.231385260191581,0.3830529609398305,0.1008013363166319,0.0087626044653327,0.0646066604938856
TCGA-A8-A07P-01A-11R-A00Z-07,0.0,0.2752733047506574,0.4335719566133081,0.0850805722416692,0.1015180957723991,0.0,0.0501448217338758,0.0287513063320509,0.0256599425560391
TCGA-E2-A10F-01A-11R-A10J-07,0.0192221056091584,0.4818765241818157,0.084490165217926,0.0685744237193755,0.1377774778198061,0.0290293094213102,0.0729239267075438,0.0,0.1061060673230639
TCGA-C8-A12O-01A-11R-A115-07,0.0113410014747231,0.4872954216687877,0.1299973614520527,0.0564516576085547,0.1275144131722885,0.0368128586501452,0.0556789582486877,0.0275933366326899,0.06731499109207
TCGA-C8-A132-01A-31R-A115-07,0.0296481417654871,0.2905569707185464,0.0041893005199154,0.045827285678116,0.0380788120326895,0.1112785900638005,0.0275155466601231,0.0039737769372037,0.4489315756241179
TCGA-E2-A1B1-01A-21R-A12P-07,0.0284453971046826,0.3496878872146213,0.0,0.1045280064933957,0.1043783537186946,0.2383389396196615,0.0096136394781633,0.0019860204630014,0.1630217559077793
TCGA-E9-A1RG-01A-11R-A14D-07,0.0024904226958155,0.2761429720337147,0.5440373350540273,0.0380109624195947,0.0588520755488952,0.0,0.0332329889848127,0.0085056506235206,0.0387275926396189
TCGA-E2-A1AZ-01A-11R-A12P-07,0.0466435332924902,0.297942667398661,0.0669284196088179,0.0837166148044938,0.1081927781596712,0.0857273407988026,0.0485238878024045,0.0144049865016491,0.2479197716330092
TCGA-A7-A3J1-01A-11R-A213-07,0.1350592047960382,0.283554532813662,0.080142942926133,0.1187028968497114,0.0981000307037175,0.0334078560907102,0.0331731296964349,0.0,0.2178594061235926
TCGA-AR-A0TW-01A-11R-A084-07,0.0282057713416346,0.1389018473707453,0.3627807414032059,0.0781058615108486,0.1250226672010078,0.0,0.0380301791119621,0.0603646154658504,0.1685883165947452
TCGA-C8-A8HP-01A-11R-A36F-07,0.0377047509004218,0.2001052818424527,0.2556955548044518,0.0427072305687615,0.1048274777621529,0.0,0.0798335014962892,0.084585107711667,0.1945410949138027
TCGA-MS-A51U-01A-31R-A266-07,0.0261188575418981,0.5139856926243337,0.0697113269161216,0.0731862940116851,0.043016310520664,0.125078567993171,0.0255655227510138,0.0087801495035596,0.1145572781375525
TCGA-LL-A6FQ-01A-11R-A31O-07,0.0052226017934576,0.239607221813442,0.6417377525002932,0.0265176110042148,0.0654887026871362,0.0,0.0180592014960424,0.0019190317421153,0.0014478769632981
TCGA-A8-A094-01A-11R-A00Z-07,0.0176132058227317,0.2227963359535788,0.269712374783616,0.0573520305947731,0.1677249396703331,0.0130023668663546,0.013704369896548,0.0610211883764126,0.1770731880356515
TCGA-AR-A1AI-01A-11R-A12P-07,0.0431627410952954,0.0624654754618871,0.0441178273122044,0.0249691633877508,0.1375353426102354,0.3436983180923709,0.0082527472411849,0.0584136324595868,0.2773847523394838
TCGA-C8-A3M7-01A-12R-A21T-07,0.0226568477992722,0.1307079230644446,0.0643689579189742,0.300576156546511,0.0225321420317893,0.1573833583936396,0.2201514116977202,0.0225953156320375,0.0590278869156111
TCGA-AN-A0AJ-01A-11R-A00Z-07,0.031993588962722,0.1960956232423511,0.3648672507472912,0.0271744238828461,0.1316571307056594,0.0,0.0414722776246972,0.0,0.206739704834433
TCGA-BH-A1EW-01A-11R-A137-07,0.0177034861862457,0.1972308103450098,0.1990909935684767,0.1964567206841063,0.0946962847089557,0.0233028733685427,0.0478917137009839,0.013164392856348,0.2104627245813308
TCGA-AR-A24T-01A-11R-A169-07,0.0095009088912717,0.58315451412469,0.0619531589849514,0.1356971256009222,0.0981505194404723,0.0504314553143866,0.0321150570756813,0.0,0.0289972605676243
TCGA-AR-A1AW-01A-21R-A12P-07,0.3370164049940211,0.1018786324685995,0.0,0.0288611362755701,0.0977889181612418,0.010091799550556,0.000836717705677,0.0629175115253953,0.3606088793189387
TCGA-GI-A2C9-01A-11R-A21T-07,0.0071540714164394,0.2937482516082487,0.0844458394499445,0.0258700256609179,0.1697659415736306,0.346776371821486,0.0349696751873626,0.0157895394437995,0.0214802838381704
TCGA-A7-A0CE-01A-11R-A00Z-07,0.019755408823183,0.1642537626390915,0.1625908911325456,0.0751580455835072,0.0354749468344286,0.3444033271078474,0.1133300627044326,0.0291108851921018,0.0559226699828617
TCGA-A2-A0YC-01A-11R-A109-07,0.0156723181258573,0.2917543226336829,0.258867428628048,0.1679676437298524,0.1065865500126729,0.0,0.093981214588357,0.0034861430225241,0.061684379259005
TCGA-AN-A0XU-01A-11R-A109-07,0.0,0.2386930580629186,0.0551212018783,0.0183115698373383,0.0905562034135488,0.3544142626944357,0.0664791395643797,0.067524166812748,0.1089003977363303
TCGA-AR-A24Z-01A-11R-A169-07,0.0153293926620505,0.2307159199476467,0.3146994541462732,0.0899898856810058,0.1175077885200107,0.0828391266463155,0.0597219862473956,0.0520806262298796,0.0371158199194221
TCGA-AR-A24M-01A-11R-A169-07,0.0175587181249282,0.4216549710063646,0.0675548158605897,0.112192506188774,0.1035321197189485,0.2495274905044646,0.0195895946554393,0.008389783940491,0.0
TCGA-C8-A1HL-01A-11R-A137-07,0.0057598168611562,0.2335174062447853,0.4053144517763958,0.1647854956387598,0.0738109638253509,0.0,0.0942904019989099,0.0073400304446325,0.0151814332100093
TCGA-EW-A1OV-01A-11R-A144-07,0.2067031362872222,0.1111564579434516,0.1269831540985242,0.0630458428187846,0.0875498308059764,0.0,0.0136689458211962,0.0095291834240739,0.3813634488007705
TCGA-A1-A0SH-01A-11R-A084-07,0.0025193370009185,0.8479570536176745,0.0,0.0278150661006448,0.0628632697269494,0.0482196145356318,0.0028494837712183,0.0,0.0077761752469625
TCGA-A2-A1FX-01A-11R-A13Q-07,0.0267218160280936,0.2635959539803494,0.2933460615571666,0.1407149680636633,0.1357485098612852,0.0,0.075328541047334,0.0,0.0645441494621078
TCGA-D8-A1JL-01A-11R-A13Q-07,0.018385073162911,0.2431542312986734,0.0077815575469665,0.0716812972746895,0.1497481990617615,0.2304832541630442,0.0350439663580472,0.0027174285556523,0.2410049925782539
TCGA-AC-A3YI-01A-21R-A239-07,0.013106676645471,0.5218920233335208,0.0,0.098450997839663,0.0575526538258474,0.2389618673904524,0.0362812121377266,0.0017890594776399,0.0319655093496788
TCGA-AO-A03V-01A-11R-A115-07,0.0205341857599391,0.268250858565096,0.3356792647816901,0.1169510801562911,0.0457005032719272,0.0465383548129634,0.1033403333066303,0.0017664886254281,0.0612389307200343
TCGA-AR-A1AH-01A-11R-A12D-07,0.0093536413699423,0.2841039532166044,0.399422259738432,0.0640676605651291,0.058952452628725,0.1302843175098294,0.0406172574747449,0.0,0.0131984574965925
TCGA-A2-A25A-01A-12R-A16F-07,0.0206111082206302,0.3326725373108878,0.0,0.2531662727361765,0.0667363383441262,0.152194077866179,0.0751686025919988,0.0,0.0994510629300012
TCGA-BH-A0DQ-01A-11R-A084-07,0.0087002632597112,0.5777595652710765,0.106046474813474,0.1309816269888986,0.0580057059762441,0.0116905593825899,0.0748863036732713,0.0019163351829327,0.0300131654518013
TCGA-BH-A1F6-01A-11R-A13Q-07,0.0097386745618413,0.207901345061429,0.1338005084278688,0.0549239319006395,0.1594079524467628,0.245153360246928,0.0102376856118729,0.0439932310923012,0.1348433106503562
TCGA-EW-A6SA-01A-21R-A32P-07,0.0124848471873554,0.0843289247375971,0.692380658937796,0.0827685610902466,0.0202875946788919,0.0,0.0929520416722559,0.0122449510549503,0.0025524206409066
TCGA-A7-A4SB-01A-21R-A266-07,0.0092841476672872,0.2626032211467868,0.3831575534548742,0.1852729124283613,0.0291939710006174,0.013493250076377,0.0838123179171728,0.0161004447994987,0.0170821815090244
TCGA-E9-A1N8-01A-11R-A144-07,0.0133997462708809,0.237488098446259,0.2194577794716876,0.0650498541481646,0.0384723384744801,0.3179063794514083,0.0574271795146104,0.0208700484842709,0.0299285757382378
TCGA-Z7-A8R6-01A-11R-A41B-07,0.0011829891362604,0.2489523947502545,0.534218210916122,0.0503978007643285,0.0628606629171909,0.0,0.0642981797969408,0.0,0.0380897617189027
TCGA-A8-A09A-01A-11R-A00Z-07,0.0147754272466041,0.4101305878066615,0.1619981545831454,0.0888694719780598,0.07066169647189,0.0734385947295076,0.0649074205907605,0.0,0.1152186465933707
TCGA-A7-A5ZX-01A-12R-A29R-07,0.0073740513199066,0.5431860754177588,0.048484592730543,0.0777286588832446,0.0393674055743457,0.2388575995379501,0.036116049368538,0.0023000731120581,0.0065854940556549
TCGA-C8-A12N-01A-11R-A115-07,0.0047134003792287,0.5688762649551913,0.2175494160831254,0.05399605937516,0.1007936947665141,0.0,0.0294587617910925,0.0,0.0246124026496878
TCGA-PE-A5DD-01A-12R-A27Q-07,0.0250949252608226,0.3008878572334943,0.2727686181237437,0.1270425942597518,0.0374211826455348,0.0,0.1139691358494847,0.0024439894363764,0.1203716971907913
